,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
1384,3553,3553,3553,3553,Austin called Sydney tonight to tell her about the dance.,What will Austin want to do next?,Forget about Austin,loved,go to the dance,2
1385,2402,2402,2402,2402,Sydney found out Kendall was having an affair just before dinner. Sydney tried to kill Kendall with a cast iron pan.,What will Kendall want to do next?,read email from a friend,beg Sydney's forgiveness,cook dinner with a cast iron pan,1
1386,1491,1491,1491,1491,Aubrey took private swim lessons every day after school was over.,What will Aubrey want to do next?,win a swim meet,fire her swim instructor,give up swimming,0
1387,366,366,366,366,Quinn booed the mime that was doing a good job  off the stage.,What will Quinn want to do next?,needed to be at the show,talk bad about him,needed to see the mime,1
1388,4805,4805,4805,4805,Taylor got the note back and it had a lot of funny jokes on it.,How would you describe Taylor?,feeling loved,feeling bored,amused by the jokes,2
1389,4221,4221,4221,4221,Taylor played for hours on the XBox until the sun came up.,How would you describe Taylor?,irresponsible and regretful,very persistent,a hater of fun,1
1390,4148,4148,4148,4148,Jordan was looking for a sturdy place to build a castle. Jordan built their castle upon a rock.,What will Jordan want to do next?,have a desire to build a castle,staff the castle,build a catapult,2
1391,2572,2572,2572,2572,Sydney replied back to their friends text when asked if they could play.,Why did Sydney do this?,give their friend an answer,have a phone,talk about their friend,0
1392,929,929,929,929,Tracy asked Austin's family if he could get permission to marry their son Austin.,What will happen to Tracy?,marry Austin's family,get engaged,be rejected by the family,1
1393,4923,4923,4923,4923,Sydney changed horses in midstream to a more durable and reliable horse.,What will Sydney want to do next?,start walking,ride the horse,wanted to win the race,1
1394,255,255,255,255,"When they got the job as a dance instructor, Casey bought appropriate shoes immediately.",What will Casey want to do next?,wear the shoes to hike,wanted to have the right shoes,teach people how to dance,2
1395,2778,2778,2778,2778,Sasha took a lunch break in the park to eat her sandwiches.,Why did Sasha do this?,eating lunch,she hated nature,she loved the park,2
1396,3138,3138,3138,3138,Riley hurt people's feelings without being aware of how they did it.,How would Riley feel afterwards?,confused,confident,ignorant,0
1397,1288,1288,1288,1288,"Riley was the head of the company, but it was Carson that gave Riley the genius idea.",What will happen to Carson?,be demoted,get a raise,she will be successful,1
1398,2755,2755,2755,2755,Taylor signed up to learn some martial arts. Taylor learned karate and got his first belt.,What does Taylor need to do before this?,decide on a book,learn something new,pay money,1
1399,4601,4601,4601,4601,Tracy had lived such a glamorous lifestyle so Bailey wrote Tracy's life in a book.,How would Bailey feel afterwards?,suspicious,important,an author,1
1400,3564,3564,3564,3564,Jesse told their boss last night that they were tired of being overlook for a raise.,Why did Jesse do this?,get the raise they deserved,evaluate them,make sure their boss lectured them,0
1401,2053,2053,2053,2053,Aubrey got Bailey's tree after Bailey sold the Christmas tree since plans were changed.,How would Bailey feel as a result?,cheated,robbed,economical,2
1402,350,350,350,350,Kai acted in a different way after he found Quinn cheating on him.,How would Quinn feel as a result?,sorry for what she did,like kissing Kai,Quinn's spouse,0
1403,3702,3702,3702,3702,Addison didn't at first but eventually grew to love Kendall.,How would Addison feel afterwards?,like she became crueler,very loved,like her heart has softened,2
1404,4113,4113,4113,4113,Cameron took sides with the better looking team in the game.,How would you describe Cameron?,someone who picks the winning team,someone who takes a lot of risks,excited,0
1405,1956,1956,1956,1956,Sydney had a huge crush on Ash. Sydney made a special cake for him. Ash threw it in the trash.,How would Sydney feel afterwards?,disappointed with his actions,like they are appreciated,interested in them,0
1406,4413,4413,4413,4413,Taylor put the money in the bank to pay his mortgage off for good.,How would Taylor feel afterwards?,Relieved to get it done,Good about it all,pay off their house,0
1407,738,738,738,738,Skylar told Lee to bring something to eat at the office where they worked.,What will Lee want to do next?,go home,start eating,go to sleep,1
1408,2708,2708,2708,2708,Sasha downloaded a new browser becaues she needed a browser with a better security.,What will Sasha want to do next?,continue working feeling safer about her files,use her old browser to search for sensitive info,delete the browser and just forget about her files,0
1409,3961,3961,3961,3961,Jan played Jordan the best speech in history while they were in the car.,How would Jan feel afterwards?,frustrated,angry,excited,2
1410,1351,1351,1351,1351,Skylar came into the force on Tracy's behest. It was a good fit for them both.,Why did Skylar do this?,have a talk with Tracy,be successful,be a failure,1
1411,4504,4504,4504,4504,Kai kept kendall's hands off the clothes because Kendall appeared to be poor and dirty.,How would Kendall feel as a result?,rich,woul be sad because the behavior of Kai was insulting,would be happy and would probably hug kai,1
1412,3832,3832,3832,3832,Cameron gave Casey a drink and grin at them when they drank it.,What will Cameron want to do next?,talk some,go home,ignore them,0
1413,1691,1691,1691,1691,Aubrey had a big test tomorrow and she did not want to go to bed.,How would Aubrey feel afterwards?,unhappy,feeling smart,feeling good,0
1414,1010,1010,1010,1010,Kendall made Quinn use a napkin when eating their dinner.,What will Quinn want to do next?,teach maners,make dinner,use the napkin,2
1415,3514,3514,3514,3514,Bailey was looking for his lost dog and drove slowly around town.,Why did Bailey do this?,find his dog,put up posters,search the pound,0
1416,4745,4745,4745,4745,Aubrey missed Riley's opportunity because she did not hear the phone.,How would Aubrey feel afterwards?,happy,sad,glad,1
1417,1460,1460,1460,1460,Riley went camping and decided that she would spend the night there.,What will happen to Others?,hang out together,be scared,set up her tent there,2
1418,3797,3797,3797,3797,Austin for for Quinn's life and was exhausted afterward.,What will Austin want to do next?,eat next,recooperate next,be at leisure,1
1419,1290,1290,1290,1290,Kai saw the injured person up close.,How would Kai feel afterwards?,nauseous,interested,happy,0
1420,2044,2044,2044,2044,Kendall imagined what Skylar was seeing by using her brain.,How would you describe Kendall?,close minded,ignorant,creative,2
1421,2576,2576,2576,2576,Ash was a very hardworking student at a prestigious college.  They became successful.,What will Ash want to do next?,volunteer at local charities,continue being successful to save for retirement,get into college,1
1422,179,179,179,179,Ash stayed away from them when he realized they were criminals.,Why did Ash do this?,stay farther away from them,did this to stay safe,report them to the police,1
1423,338,338,338,338,Skylar became a millionaire after coming up with an invention that sold well.,What does Skylar need to do before this?,ignore something new,come up with ideas,create a future for his children,1
1424,4140,4140,4140,4140,Remy ran outside one day because they thought they needed to get some fresh air.,What will Remy want to do next?,enjoy their day,wonder about their run,open the door,0
1425,2227,2227,2227,2227,Carson turned Jordan's attention to the work they are doing.,What will Jordan want to do next?,want to study,do the rest of the task,want to pass,1
1426,863,863,863,863,Jordan wound around Jesse's way to see if he wanted to go to a movie.,What will happen to Jordan?,go to a movie,be alone,not see Jesse,0
1427,245,245,245,245,Jordan was proctoring the test and helped Alex by whispering the answer to him.,Why did Jordan do this?,help fail,he will pass,help,2
1428,359,359,359,359,Cameron played pranks on the kids and one of them got hurt really badly.,How would Cameron feel afterwards?,careless,really guilty,very proud of herself,1
1429,3905,3905,3905,3905,Cameron tasted some really good sauce and asked for more and more.,How would Cameron feel afterwards?,hungry,sad,curious,2
1430,1159,1159,1159,1159,Sydney bought a replacement puppy for her daughter after the first puppy passed away.,What does Sydney need to do before this?,find a box of kittens,teach their daughter responsibility,find a puppy,2
1431,4672,4672,4672,4672,austin needed some new clothes so he bought a brand new shirt.,What will Austin want to do next?,destroy the shirt,examine the shirt,purchase nice apparel,1
1432,2257,2257,2257,2257,"Jordan was feeling stressed and tense lately, and they found that yoga helped them relieve their tension.",How would Jordan feel afterwards?,relieved,a busy person,they need yoga,0
1433,4402,4402,4402,4402,Skylar really fancied Kendall and at an opportune moment Skylar tilted Kendall's head back. .,What will Skylar do next?,kiss Kendall,enjoy the intimacy,not be passionate with Kendall,0
