,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
1775,1656,1656,1656,1656,"As part of the networking team, Jordan made sure he performed his part.",How would Jordan feel afterwards?,a good worker,inferior to other members,as a real team member,0
1776,670,670,670,670,Jordan got sick to their stomach yesterday after dinner.,How would you describe Jordan?,was happy,upset,feeling good,1
1777,2705,2705,2705,2705,"Addison worked hard and at the end of each month, gave the landlord their money for rent.",How would you describe Addison?,irresponsible,sensible,foolish,1
1778,1547,1547,1547,1547,Alex was part of a fundraiser at school. Alex sold candy to a friend to make money.,What does Alex need to do before this?,needed to get the candy,sell more candy,needed to be part of the school,0
1779,1747,1747,1747,1747,Skylar ignored Remy's mother when she asked how he was doing.,How would Remy feel as a result?,happy for Skylar,offended by it,nothing because she didn't notice,1
1780,2306,2306,2306,2306,"Bailey wanted to leave the museum early, but Bailey never found the exit.",How would Others feel as a result?,good,disappointed,happy,1
1781,2435,2435,2435,2435,Addison gave the bill collector their money with enough extra to cover the neighbor's obligations.,What will Others want to do next?,thank Addison,be generous,hurt Addison,0
1782,4750,4750,4750,4750,Kai split their sides with a joke and had to sit down to recover from the immense laughter.,How would Kai feel afterwards?,happy,bored,indifferent,0
1783,3354,3354,3354,3354,Remy gave Kendall an advantage in the athletic competition over the others.,What will Kendall want to do next?,win,lose,go home,0
1784,31,31,31,31,"After Sydney cut her nails, Sasha decided to get her hair done and go on a date.",What will Sasha do after getting her nails cut?,make a date for her hair,wanted to serve,get her hair done,2
1785,4897,4897,4897,4897,sasha went to a new school but ended up meeting new people.,What does Sasha need to do before this?,decide to be a high school drop out,have her parents refuse to move,have her parents move,2
1786,4364,4364,4364,4364,Kay found the culprit in the case of the missing purse.,How would Others feel as a result?,Very threatened,a sleuth,More secure,2
1787,3550,3550,3550,3550,Someone gave Kendall a bunch of grapes. Kendall at one.,What will Kendall want to do next?,eat a strawberry,needed to be offered the food,get something to drink,2
1788,2481,2481,2481,2481,Cameron wanted a new car so he got a brand name car.,How would Cameron feel afterwards?,frivolous,better than others,that he has a nice car,2
1789,1301,1301,1301,1301,Sasha was at work when there was an auditor. They took a back seat to their boss.,How would you describe Sasha?,neglected,new,second-rate,2
1790,3870,3870,3870,3870,Cameron ran amok after winning the lottery for one million dollars that day.,How would you describe Cameron?,disappointed that she wasted all the money,very happy,sad all the money was gone,1
1791,1825,1825,1825,1825,Austin came back to Carson after going to the store last night.,What will Austin want to do next?,go away,yell,rest,2
1792,2373,2373,2373,2373,Quinn saw a vending machine at the auditorium and wanted a snack. Quinn put coins in the vending machine.,What will Quinn want to do next?,walk away,choose a snack from the vending machine,get coins out her purse,1
1793,1065,1065,1065,1065,"While trying to convince their friends to join the at church, Ash shared her beliefs about religion.",What will happen to Ash?,uncomfortable,self righteous,discuss religion with her friends,2
1794,3520,3520,3520,3520,jan was tired of the new neighborhood so she moved back to her old one.,How would Jan feel afterwards?,annoyed,resistant to change,relieved,2
1795,86,86,86,86,Skylar became a millionaire through hard work and used the money wisely.,What does Skylar need to do before this?,of worked hard,buy his mom a house,pay off his student loans,0
1796,1129,1129,1129,1129,"Kai went hunting one holiday weekend, and after some time shot a deer.",How would you describe Kai?,eager to take the deer to a butcher,a talented hunter,a fearful person,1
1797,682,682,682,682,Aubrey distinguished them from terms by following the examples that she was taught.,Why did Aubrey do this?,be smarter than ever,not able to concentrate,not know much anymore,0
1798,1878,1878,1878,1878,Sasha saved the mother's eggs so that she could cook them for breakfast.,What does Sasha need to do before this?,needs a tv,have a chicken,Make hash browns,1
1799,1384,1384,1384,1384,Addison quickly called the police when she saw a dead body in the middle of the road.,How would Addison feel afterwards?,relieved that the police were coming,lazy,scared,0
1800,998,998,998,998,Cameron and Austin became actors but Cameron didn't get many parts.,What will Cameron want to do next?,do nothing,lacked experience in acting,look into other jobs,2
1801,200,200,200,200,"Skylar was taking a test, but he went to the night club instead of studing for the test.",How would Skylar feel afterwards?,can be a flake,worried,happy,1
1802,473,473,473,473,Addison went flying after receiving her pilot's license.,What does Addison need to do before this?,enjoy life in general,enjoy his new freedom,get her license,2
1803,1198,1198,1198,1198,Kai asked Riley to the prom and was a little bit nervous about this proposal.,How would you describe Kai?,anxious,feeling indifferent,feeling loved,0
1804,3123,3123,3123,3123,Aubrey kept up with the joneses by getting a new car one weekend.,What will Others want to do next?,sell their car,get something else new,go for a drive,1
1805,1438,1438,1438,1438,"Austin was considered an underdog by their colleagues, but Austin met the client's needs.",What will happen to Austin?,The others will be impressed,be fired by their clients,gain a new amount of respect,2
1806,4706,4706,4706,4706,Sasha was grading papers and read Quinn's work.,What does Sasha need to do before this?,do her job,of gotten ready to grade papers,be a good teacher,1
1807,3648,3648,3648,3648,Kendall loved her and Jordan's dad for letting them have a party.,How would Kendall feel afterwards?,Thankful to them,Jordan's sister,a daughter,0
1808,1034,1034,1034,1034,Austin liked Jordan's hair and complimented her on it several times.,What will Austin want to do next?,be apppreciative,return the compliment,get a similar style,2
1809,80,80,80,80,Remy got a new puppy today and taught him how to sit.,How would Remy feel afterwards?,happy,sad,A pet owner who cares about their dog,2
1810,3121,3121,3121,3121,Kendall kissed Quinn's neck after they had a nice dinner with wine.,What will Kendall want to do next?,whisper many threats into Quinn's ear,move the kissing into the bedroom,move the kissing into the airport,1
1811,3420,3420,3420,3420,Ash told too many lies and couldn't keep them all straight.,How would Ash feel afterwards?,smart,humiliated,clever,1
1812,1494,1494,1494,1494,Sasha became Casey's friend after they met at camp.,Why did Sasha do this?,was lonely,get to know Casey,introduce herself to Casey,1
1813,499,499,499,499,Alex was the new student teacher for Carson's math class.,What will happen to Carson?,get an A in the class,he will be good,learn English,0
1814,4112,4112,4112,4112,Jan bought food for the party and prepared it all day long.,What does Jan need to do before this?,plan a party before this,make friends,decline an invitation before this,0
1815,1101,1101,1101,1101,Cameron lost his job and asked Ash if he knew of any openings.,What will Cameron want to do next?,get a job next,celebrate next,vacation next,0
1816,2121,2121,2121,2121,"After Skylar made reflections and changed courses of actions, Taylor restored the power to Skylar's position.",What will happen to Taylor?,support Skylar,punish Skylar,finish their project,0
1817,3397,3397,3397,3397,Quinn filled her lungs with air and jumped into the swimming pool to get the car keys that were dropped.,What does Quinn need to do before this?,check the depth of the swimming pool for safety,"first, take a quick swim class",dive head first into the water without checking to make sure it was deep enough,0
1818,2867,2867,2867,2867,Cameron was working at an antique shop and gave Addison the real value of a vase.,What will happen to Cameron?,trip and fall,be considered a real estate pro,sell the vase,2
1819,4866,4866,4866,4866,"Kendall played a lead role, as she typically does, that night in the play.",How would you describe Kendall?,starring in a play about the night,an actor,a movie star,1
1820,2488,2488,2488,2488,Skylst had a flat tire.  Addison offered to help change the tire.,How would Addison feel afterwards?,tired,regretful for offering to help,happy to help others,2
1821,123,123,123,123,"Kendall knew their parents wanted to see the orchestra, so Kendall bought the tickets as an anniversary gift.",How would Kendall feel afterwards?,like they were letting their parents down,proud,likes to buy gifts for her parents,1
1822,3081,3081,3081,3081,Cameron told Jan that she could go to the mall with her if she wanted to.,How would Cameron feel afterwards?,sober,horrible,curious,2
1823,1232,1232,1232,1232,Kai called Riley's husband to explain what had previously happened.,What does Kai need to do before this?,be very polite,be anxious,get mad,0
1824,2784,2784,2784,2784,Aubrey took the fact into consideration when they were thinking about what to do.,How would Aubrey feel afterwards?,knowledgeable,likes to help others,mad,0
1825,331,331,331,331,Quinn selected another assignment but she was not looking forward to doing any of them due to the challenging nature of them.,How would Quinn feel afterwards?,annoyed,happy,smart,0
