,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
787,2278,2278,2278,2278,Bailey took the phone to the park to be able to call home.,What will Bailey want to do next?,have time off,enjoy the park,find their phone,1
788,47,47,47,47,Robin had watched their partner Alex perform in a play and had loved it.,What will happen to Robin?,he will thank robin,celebrate with their partner afterwards,he will appreciate robin,1
789,4607,4607,4607,4607,"When Alex's cat ran away from home, Remy posted flyers around the neighborhood.",How would you describe Remy?,was thoughtful,was indifferent towards the cat,had felt depressed,0
790,1581,1581,1581,1581,Addison checked Skylar's car for a flat tire and got the jack when she realized she would need it.,What will Addison want to do next?,fix the car,change the tire next,to thank Addison,1
791,799,799,799,799,Skylar used Jesse for certain purposes which suited her financially and personally.,How would you describe Skylar?,someone who takes from others,like they got what they needed,very independent,0
792,22,22,22,22,Quinn finally found their lost puppy that ran away last week.,How would Quinn feel afterwards?,excited,very excited,very relieved,2
793,2644,2644,2644,2644,Carson took a few days to finish painting the bathroom and finally decided to just quit the project.,How would you describe Carson?,like he had failed,can be aloof,like he should get back to it later,0
794,4190,4190,4190,4190,Riley ran away from Casey because he had a watergun.,What will happen to Riley?,get mad,might get wet,stop running,1
795,84,84,84,84,"Kendall spends money unwisely, so Robin makes her deposit their money in the bank.",How would you describe Robin?,irresponsible with money,good about monitoring money,saving up for a purchase,1
796,407,407,407,407,Alex entered a bodybuilding competition.  Alex slowly worked out the deep chest muscles and biceps muscles.,Why did Alex do this?,win the bodybuilding competition,work out his back muscles,work out his leg muscles,0
797,993,993,993,993,Skylar ate an apple and drank her energy drink with protein.,What will Skylar want to do next?,go to the gym,bought an apple,sleep,0
798,4633,4633,4633,4633,Alex received a letter from the government saying that he won an award.,What will happen to Others?,check on the letter,ask about the award,are congratulated for their award,1
799,2758,2758,2758,2758,Lee loved to put makeup on his clients to make them look beautiful.,What will Lee want to do with his clients?,wear his own makeup,make his clients satisfied with their looks,make his clients order his makeup,1
800,1565,1565,1565,1565,Carson was telling his students what would be on the test next week.,What will the students want to do next?,ignore him,take notes,help the students prepare for the test,1
801,115,115,115,115,Cameron got a good job working with kids in the area.,How would you describe Cameron?,silly,happy with his position,educated,1
802,4485,4485,4485,4485,Kendall just had a new baby after trying to conceive for 5 years.,What does Kendall need to do before?,be a mother,have sex,get hired,1
803,4301,4301,4301,4301,Sydney shooed it away when the puppy crawled up to her.,How would you describe Sydney?,loving,guilty that she rejected the puppy,unkind,2
804,3465,3465,3465,3465,Addison found the movie funny enough to recommend to all of their friends.,What will Addison want to do next?,send messages,tell them of a movie they'd like,share a movie she liked,2
805,2007,2007,2007,2007,Jan had been really busy with their sick kid so Quinn went out and bought the stuff Jan needed.,How would Quinn feel afterwards?,that he made Jan happy,that Jan owed him,that he shouldn't have done it,0
806,2404,2404,2404,2404,"Carson got his wish, and all the people loved them and no one else.",How would you describe Carson?,self-sacrificing,blessed,someone who has a huge ego,1
807,2308,2308,2308,2308,Robin asked Remy for Alex's number. Alex didn´t want to talk to Remy and asked who had given Remy his number.,What will happen to Robin?,ashamed,punch Alex,apologize to Alex,2
808,2401,2401,2401,2401,Cameron took their chance with the dice and won some money at the casino.,What will Cameron want to do next?,use all the winning money and her money to keep playing,go to a casino,try again,2
809,4910,4910,4910,4910,Austin made Addison an announcement because he wanted to help her out.,What will Austin want to do next?,yell at Addison,back out of what he said,satisfied,1
810,3815,3815,3815,3815,Kai felt lonely so he went to Casy's room and laid by Casey's side. Casey was sound sleeping.,How would Kai feel afterwards?,warm and relieved,upset and scared,responsible and guilty,0
811,2060,2060,2060,2060,Bailey cooked all day to provide a meal to the family members after the deacon's funeral.,How would Bailey feel afterwards?,angry that the family wasn't provided for,exhausted from all of the hard work,full from the meal,1
812,3756,3756,3756,3756,Sydney swam at the local pool and splashed and had a lot of fun.,What does Sydney need to do before this?,cool off,go to the pool,enjoy herself,1
813,3491,3491,3491,3491,Sydney started the first day of their first job yesterday.,How would Others feel as a result?,lost,mature,a new employee,2
814,3548,3548,3548,3548,Robin put their finger on the ball so that someone could come up and kick it.,What will Robin want to do next?,wanted to score a field goal,wait for the kicker,kick the ball,1
815,3955,3955,3955,3955,"As part of the pagan religious ceremony, Aubrey offered themselves to the gods.",What does Aubrey need to do before this?,find the gods,be very devout,be a sacrifice,1
816,1811,1811,1811,1811,Kendall played pool with Ash's dad even though Ash didn't want the two of them to talk.,What will Ash want to do next?,yell at Kendall,thank their Dad,spend time with Ash's dad,0
817,357,357,357,357,"Remy was a star student in her class, and knew everything on the test.",What will Others want to do next?,study with Remy,ignore Remy's advice,do well on the test,0
818,705,705,705,705,Taylor acted as Remy's agent in the business deal so that he would be treated fairly.,What will happen to Remy?,get Remy the best deal,be represented,earn Remy's respect,1
819,2106,2106,2106,2106,Jesse was not able to pay their phone bill for a while. Jesse changed their number.,Why did Jesse do this?,pay his bill,be secret,be in touch,1
820,2675,2675,2675,2675,For the upcoming camping trip Jan decided to buy camping supplies from a store because she was a first-time camper.,How would Jan feel afterwards?,resentful towards whoever forced her to do this,annoyed that she had to pay for supplies,nervous about camping for the first time,2
821,2423,2423,2423,2423,Remy wasn't being careful and got tangled up in the cord.,What does Remy need to do before this?,be cautious with the lights,put lights on the tree,break the cord,1
822,1105,1105,1105,1105,Carson was evicted from their apartment for coming in drunk all the time and waking everyone up.,How would Carson feel afterwards?,was real upset and so he decided to give these hypocrites a little surprise and he poured oil on the walls,alcoholic,was real upset and he decided to go to a think tank and get some help and dry out,2
823,2422,2422,2422,2422,Cameron ran a red light which resulted in a accident that killed his son.,What will the police want to do next?,investigate if Cameron was texting,cry in pain,pray for forgiveness,0
824,96,96,96,96,jesse was bored so he saw if he could help the person out.,How would Others feel as a result?,as thankful,caring and kind,as ungrateful,0
825,339,339,339,339,Casey asked Jesse to consult on their business plan.  Jesse increased Casey's profits.,What is Casey likely to do in the future?,keep working,Ask Jesse for more business advice,work hard,1
826,1170,1170,1170,1170,Casey looked all over their house for the missing remote and it was in the sink.,Why did Casey do this?,bored,sit down and watch tv,smart,1
827,4333,4333,4333,4333,Remy kept to themselves a lot and didn't have friends. Remy played a lot of chess online.,What will Remy want to do next?,keep playing chess,win the chess,find a new game,0
828,1709,1709,1709,1709,Bailey felt Jesse needed help but she didn't want to ask.,What will Jesse want to do next?,fess up and ask for help,Never get help,talk to Jesse's friends if he's ok,0
829,1319,1319,1319,1319,Ash had been mouthing off to a security guard at a club.,What will Ash want to do next?,fight back,call the police,speak to a manager,2
830,4580,4580,4580,4580,Lee had been feeling down lately so Remy decided to try to make Lee feel better.,What does Remy need to do before this?,know what Lee likes,buy a gift,improve Lee's confidence,0
831,4929,4929,4929,4929,"Taylor had always had a lot of influence on Aubrey, so no one was surprised when Taylor led her to join the army.",How will Taylor feel>?,powerful,be unhappy doing something not right for them,be happy to serve with their friend,0
832,749,749,749,749,Sydney diagnosed Riley with a sinus infection and wrote a prescription.,What does Sydney need to do before this?,needed to observe the patient,needed to not have gone to medical school,take the medication,0
