,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
4238,114388,114388,I was hanging a new net on our basketball goal.,He said he wanted to play basketball with his dad.,My son noticed and got very excited.,My son noticed and got bored.,0
1738,124772,124772,Jason was extremely excited for his birthday.,He discovered a brand new playstation 4.,Jason decided to give away the biggest present first.,Jason decided to open the biggest present first.,1
2806,1714,1714,My friends and I went to the A&P grocery store during a big sale.,Now I have a large A&P sign in my living room.,The store was giving away turkeys.,The store was giving away signs.,1
306,143269,143269,All the girls on the trip unpacked their things.,Finally a wait staff helped her.,But Cindy forgot the key to her trunk.,But Cindy remembered the key to her trunk.,0
4917,97135,97135,Callie wasn't feeling good.,"Callie took the medicine, rested, and hoped to feel better soon.",Callie called her mechanic and asked for advice.,Callie called the doctor and asked for his advice.,1
1348,3776,3776,Sam was a musician.,His performance went really well.,Sam's nerves added to his soccer performance anxiety.,Sam's nerves added to his performance energy.,1
2554,8892,8892,Matt was an avid golfer.,Matt scoffed and laughed at the same time at his friend's behavior.,Matt's friend tried golfing and got mad he couldn't putt.,Matt's enemy tried golfing and got mad he couldn't putt.,0
1185,133805,133805,There was a huge war.,The titans defeated all the crapes.,The crapes made a fatal error.,The crapes made a cake.,0
3000,79586,79586,Today was Saturday and Zach had nothing to do.,"Bob said the meal was great, now they spent the night together.",Zach invited his friend Bob. Zach made a delicious dinner.,His friend Bob invited Zack. Bob made a delicious dinner.,0
699,64270,64270,Bill often crafted custom bows for hunters.,Bill sold his bows for millions to the enthusiasts!,Bill built his business and destroyed it.,bill built his business from the ground up.,1
3473,85902,85902,Sarah went with her friends to the water park.,They went back the next day.,Sarah had to pay a lot for park tickets.,Sarah won free tickets to the park.,1
4169,127801,127801,Tibby is the name of our black and white four-year old cat.,We ended up loving this cat.,Tibby was shy at first.,Tibby was shy at additional.,0
3515,63396,63396,"One day at work, Ben had to take some garbage out.","From then on, he brought out food for the homeless man.",he saw what appeared to be a homeless man.,he ignored what appeared to be a homeless man.,0
3310,9303,9303,I went to the local record store one day.,I brought the records home and listened to them whole.,I found some vintage records for sale.,I found some vintage records for free.,0
1755,106369,106369,Jimmy and his friends went to the local Italian restaurant yesterday.,Thankfully they got the meal for free.,The meal that Jimmy was expected never happened.,The meal that Jimmy was served had a hair in it.,1
2120,144391,144391,A fierce group of warriors called themselves the Moon Men.,The Moon Men yelled and charged into the camp.,The Moon Men wanted to scare people in the camp.,The Moon Men wanted to invite people in the camp.,0
1167,29170,29170,Crystal was a very fast runner.,She went anyway to cheer on her teammates as they raced.,Her ankle was hurt before the race.,Her ankle was healthy before the race.,0
3434,153779,153779,Jake had a fast approaching midterm exam.,He passed the exam and class with a high grade.,Jake studied very hard for the exam.,Jake studied very hard for the exam and unfortunately fell asleep.,0
4095,81144,81144,Sammy was the pitcher for her softball team.,Her team still managed to win the game.,Sammy was able to pitch at last Saturday's game.,"Unfortunately, Sammy developed a sore elbow and couldn't pitch at last Saturday's game.",1
775,57472,57472,Gina's friend Tami had a new unicorn folder.,But she stopped when she saw the teacher scowling at her.,Gina was looking at the folder.,Gina was looking at the pencil.,0
4903,92666,92666,My brother got a ticket.,He went to jail.,He was driving carefully.,He was driving recklessly.,1
4446,37112,37112,Dan is working at Dairy Queen when a blind man comes in.,The blind man thanks Dan for standing up for him.,Some young kids are making fun of the deaf man and Dan told them to stop.,Some young kids are making fun of the blind man and Dan told them to stop.,1
2764,112761,112761,My daughter's good friend is pregnant.,They finally found out they are having a girl.,My daughter asked her whether she was having a boy or a girl. She said a boy.,My daughter asked her whether she was having a boy or a girl.,1
2322,166621,166621,Fred looks forward to peach season every summer.,"Fred still loves peaches, but just not as much.",The peach harvest this year was not as good.,The peach harvest was in full swing and super sweet.,0
3729,157095,157095,Rachel adopted a cat over ten Years ago.,Rachel was excited to hear the news.,The cat could never win a prize at the state fair.,The cat won a prize at the state fair.,1
1591,129828,129828,It was the day of the written driver's license test.,Kay was overjoyed to find out she passed with a 90%.,Kay had studied for many days.,Kay had only stuided for one day.,1
2736,61982,61982,Kelly really liked working out.,Kelly was very happy about it.,Kelly was getting into poor physical shape.,Kelly was getting into great physical shape.,1
182,151303,151303,Brad had to switch to a night shift job.,Soon his internal clock was reset and he could stay up all night!,At first it was not hard for Brad to get used to staying up int he morning.,At first it was hard for Brad to get used to staying up at night.,1
4219,45289,45289,Karl noticed a stain in his pants.,It leaked all over and he had to buy new pants.,Karl took his pants off and put them in the washer and they were as good as new.,He had spilled his drink.,1
4421,166227,166227,Andrew saw a pretty girl at his school.,She said yes!,Andrew asked the girl to the homecoming dance.,Andrew ignored the girl at the homecoming dance.,0
3073,33650,33650,Steve and some neighbor kids decided to race bikes.,The kids ran away after they rang the doorbell.,The kids decided to play tricks on other neighbors.,The kids never played tricks on their neighbors.,0
4179,125255,125255,Connor was nervous about going to a latin club.,He plans on going back often.,Connor had a lot of fun.,Connor had a lot of scares.,0
782,147201,147201,One day Adam wanted to take anger out on a date.,Adam told Angel she looked very lovely.,Angel was really nervous about her common haircut.,Angel was really nervous about her new haircut.,1
638,5195,5195,Sal liked magic.,The people watching him congratulated him.,Sal decided to put on a magic show.,Sal decided he was too shy to put on a magic show.,0
1529,71296,71296,The Benson family ordered a big batch of chicken wings for dinner.,They are broke out laughing because of what happened.,On of the family members got sauce all over them.,One of the wings got sauce all over them.,0
3712,77645,77645,I have to exercise tomorrow.,I'm thinking about cancelling my workout.,I'm not sore at all.,"I am really sore, though.",1
3963,63828,63828,A bartender was walking home home after a long day.,She ended up dying.,When a driver came flying around the corner hitting a dog.,When a drunk driver came flying around the corner hitting a pedestrian.,1
791,130142,130142,I once got a job as a taste tester.,I ended up getting fired because i was unqualified for this work.,I did not perform well.,I did not perform incomplete.,0
4447,80399,80399,Little Tom was scared of his closet.,Now Tom can get a good night's sleep.,Tom helped his father to not be scared.,Tom's father helped him to not be scared.,1
2367,166177,166177,"One year, Jessica went to summer camp.",She didn't want to have anything to do with that camp.,Jessica had a wonderful time at camp and made many friends.,Jessica had a miserable time at this summer camp and didn't make many friends.,1
3932,106530,106530,Yesterday I got home from work to see a cat in the living room.,She understood but still wanted to help it a bit before letting it out,I asked my neighbor for help because I love cats.,I asked my neighbor for help because I am allergic.,1
