,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
1010,70662,70662,Colby always wanted to play Basketball for his school.,He went to his first game and scored twenty points.,Colby dressed fancy to impress the school coach.,Colby trained hard to impress the school coach.,1
3239,38895,38895,Gina was on a road trip with her family.,She was mortified to find she had only been asleep an hour.,Gina thought stopping for a break would make it go by faster.,Gina thought sleeping would make it go by faster.,1
2173,38894,38894,Gina was on a road trip with her family.,She was mortified to find she had only been asleep an hour.,Gina said she was wide awake to her mom.,Gina said she was tired to her mom.,1
904,30981,30981,My job puts me in contact with lots of people.,I got a cold anyways.,I tried to stay away from sick people but am still sick.,I tried to stay away from sick people.,1
596,46765,46765,Jesse liked to write.,He now gets paid to write them.,Jesse loves books and went to college to learn to burn them.,Jesse loves books and went to college to learn to write.,1
4241,36476,36476,After dinner was over the waitress brought the check.,They left the restaurant separately.,Rachel and Lewis paid together out of bliss.,Rachel and Lewis paid separately out of anger.,1
26,36484,36484,After dinner was over the waitress brought the check.,They left the restaurant separately.,The two people split the cards.,The two people split the bill.,1
606,122209,122209,Hannah was in the grocery store.,She went home and felt depressed the rest of the day.,Hannah saved money and could afford everything.,Hannah didn't save any money and could't afford anything.,1
4640,154162,154162,Today I had a history test.,"I tried my best, but I think I failed.",I felt great taking the test.,I didn't feel good taking the test.,1
4325,64078,64078,Kimmy was getting her ears pierced.,"It hurt a little, but it was over fast.",Kimmy wasn't scared of the pain.,Kimmy was afraid of the pain.,1
307,133313,133313,Greg suspected his girlfriend of being unfaithful.,His girlfriend had a new boyfriend and they talked about marriage.,Greg's girlfriend confronted him about his cheating.,Greg confronted his girlfriend about her cheating.,1
2311,144463,144463,Jonas has felt depressed that it has been very cold lately.,Jonas feels much better than he did before.,Then one day it suddenly became colder.,Then one day it suddenly became warm.,1
3974,110947,110947,Beth and Bobby were having a baby.,The winning name was Candy - a perfect tasty name for their daughter!,They had their friends vote on pet names.,They had their friends vote on baby names.,1
4100,27942,27942,Kate kept bleeding when she brushed her teeth.,Her old one was too stiff.,Kate had to get more floss.,Kate had to get a new toothbrush.,1
298,84403,84403,Last month I bought a desktop Christmas tree.,"I was pleased with the tree, which changes colors constantly.",I wanted to have a large tree.,I wanted to have a small tree.,1
4563,128802,128802,Samantha had a headache because of caffeine withdrawals.,She made herself a big cup of coffee when she got home.,Samantha did not need to make any coffee for herself.,Samantha's behavior was rude and careless. She decided to give in.,1
4489,128803,128803,Samantha had a headache because of caffeine withdrawals.,She made herself a big cup of coffee when she got home.,"Samantha's behavior was kind and thoughtful, she decided to give up.",Samantha's behavior was rude and careless. She decided to give in.,1
1705,166877,166877,Gina was listening to her new favorite song.,After 2 weeks she was tired of the song.,Gina listened to the song no times a day.,Gina listened to the song 20 times a day for 2 weeks.,1
1611,83920,83920,Today I made dinner for my date.,She said she would love to go on another date and I was really happy.,My date really liked the dinner I made more than me.,My date really liked the dinner I made.,1
184,39815,39815,"Tom left all of his glass, aluminum, and plastic in his garage.",He used the money to buy more cleaning supplies.,He wasted them for change.,He recycled them for change.,1
3970,67258,67258,Gina had a phone card to make long distance calls.,She decided she would call back later that evening.,President Trump called Gina to chitchat while she was sleeping.,Her uncle in Australia called when she was sleeping.,1
3513,119483,119483,Tim had a candy bar.,They both ended up very happy.,Tim decided to share it with his dogs.,Tim decided to share it with his sister.,1
1422,112876,112876,I worked in a small office in 1976.,I was very excited and happy.,I got a smaller office in 1978.,I got a bigger office in 1978.,1
3200,50318,50318,Matt's cats brought in lice.,It gets rid of the problem.,I tried a lot of products but none worked.,I used a lice killing shampoo.,1
4025,138300,138300,Tom was tired of everyday life.,Eventually Tom went back on the grid.,Tom saved a lot of money to pay for bills.,Tom needed money to pay for bills.,1
4970,149665,149665,Matt was a troubled lawyer fascinated with Egypt.,The nightmares stopped almost immediately.,Matt went to an active battlefield to fix his nightmares.,Matt went to a psychic to fix his nightmares.,1
1295,51822,51822,I ran into my crush the other day.,I am happy I got to talk to him at all!,He and I talked for a long time.,He couldn't talk for long.,1
334,17628,17628,There once was a man named John.,John was a troubled worker.,John hated his job.,John worked very hard.,0
2677,106423,106423,Yesterday I played thumb war with my brothers.,Now I'm the new champ and have to defend my title next week.,They beat me easily.,I beat them easily.,1
1480,106419,106419,Yesterday I played thumb war with my brothers.,Now I'm the new champ and have to defend my title next week.,I lost to all of them.,I beat each of them.,1
1799,47737,47737,Jaden was doing a lecture at an university about mirrors.,The two ended up friends.,The mirrors blinded her for hours.,Jaden met a friend in the audience.,1
2722,39424,39424,"Jen was excited to go the the beach, but she just had knee surgery.","She dug a deep hole for her feet, used it like a step, and was fine.",She decided to go to the doctor.,She decided to go anyway and figured out a way to rest her knee.,1
620,160443,160443,I left at 3:00 for the rock concert.,Finally got into the show about 30 minutes later.,"On the way there, I ran into a friend on the road who had a flat tire, I pulled over and offered a ride.","On the way there, I ran over something in the road and got a flat tire. I had to pull over and wait for a tow truck.",1
3316,161683,161683,Tim hated fish.,"After that, Tim loved fish.",Tim was very allergic to fish.,His sister convinced him to try her special salmon.,1
1599,92304,92304,Jon hated to read.,The teacher figured this out and gave him a failing grade.,John worked on the paper.,John cheated on the paper.,1
3312,36970,36970,Omar was reading a calculus book.,"When Omar took his calculus test, he had no idea what to do.",Omar was excited to be reading.,Omar was bored and stopped reading.,1
1961,22601,22601,"Laura heard a small crying noise, and searched until she found it.","The kittens were fed, and safe, and warm, and Laura was happy.",Laura found some kittens by the bridge.,Laura found some abandoned kittens.,1
3852,30033,30033,Hank was invited to a friend's party.,"Hank met a new friend, named Jon, at the party.",Hank declined the invitation to the party.,Hank accepted the invitation to the party.,1
2757,30040,30040,Hank was invited to a friend's party.,"Hank met a new friend, named Jon, at the party.",Hank was from Mars and didn't know any humans.,Hank didn't know anyone else at the party.,1
3476,95971,95971,Timmy was allergic to peanuts.,Timmy had an allergic reaction and almost died.,"Unknowingly, Timmy ate a peanut butter anti-confection.","Unknowingly, Timmy ate a peanut butter cookie.",1
1188,95966,95966,Timmy was allergic to peanuts.,Timmy had an allergic reaction and almost died.,Timmy's friend gave him part of her ham sandwich.,Timmy's friend gave him part of her peanut butter sandwich.,1
2329,80877,80877,Sanjay was a poor man in India.,He opened up a business in Boston and achieved the American Dream.,Sanjay saved his money and came to China.,Sanjay saved his money and came to America.,1
242,80881,80881,Sanjay was a poor man in India.,He opened up a business in Boston and achieved the American Dream.,Sanjay was a man who failed to achieve the American Dream.,Sanjay was a man who achieved the American Dream.,1
