,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
1465,163220,163220,The queen ruled all of Egypt.,The queen saved her kingdom.,"Barbarian raiders threatened the kingdom, but the queen led the army into battle.","Barbarian raiders threatened the kingdoom, and the queen halted the army from battle.",0
3701,100563,100563,My two year old son refused to wear training pants.,Now I don't try to make him wear training pants.,He promised he would be very good and only go potty in the toilet.,My two year old son kept going potty in his pants.,0
4675,77687,77687,Bomani was annoyed by the noise in the library.,"He sneezed, prompting a nearby librarian to shush him.",Bomani was pretty quiet.,Sarah was pretty quiet.,0
727,6432,6432,Tom drove over twenty thousand miles per year.,Tom's friends enjoyed Tom's stories.,He didn't like the people he met.,He met many interesting people going places.,1
1985,98596,98596,Brian was excited for the talent show.,Brian was very creative and brave.,Brian didn't go.,Brian was going to sing.,1
340,40372,40372,The first row of students were called by the principal.,The audience started to shout in laughter.,They were made fun of.,They were given awards.,0
2851,126119,126119,Katie needed to cross the street by herself.,She crossed the street successfully and was full of pride.,She remembered the rules to always cross at the crosswalk and look both ways before crossing.,She remembered the rules to always cross at the crosswalk and look both ways after crossing.,0
3593,148201,148201,My husband drove to someone's house to buy a kayak today.,"My husband paid him cash, then loaded up the boat and drove away.",My husband wanted to buy the boat.,My husband wanted to buy the house.,0
121,18496,18496,Merle was 85 years old and in a retirement home.,They brought him back to the home and put a gps tracker on him.,Merle wandered away and scared his friends and family.,Merle stayed put and scared his friends and family.,0
4123,92862,92862,Jin wanted a dog.,Jin loves her dog very much.,Jin went to the breeder and picked one out.,Jin went to the pet store and picked a fish.,0
1456,102860,102860,Herb had finally allowed his children to get a puppy.,Herb loved him and didn't regret getting him.,Herb's children played and played with the new puppy.,Herb played and played with the children and the old puppy.,0
2509,115902,115902,Bob inherited a few hundred glass animals he didn't what to do.,Bob jumped for joy at the prospect of selling off the animals.,Bob decided to see if someone wanted to buy the glass house.,Bob decided to see if someone wanted to buy the glass animals.,1
1786,69949,69949,Pat went out for a jog on a sunny day.,His foot caught the top of the fence and Pat fell on his face.,He was distracted but saw a fence.,He was distracted and didn't see a fence.,1
1038,97922,97922,Every night I heard the same person practice their violin.,"I reassured them, and they played a private concert just for me!",The person got insecure and asked if they were doing okay.,The person got secure and asked if they were doing great.,0
3231,13553,13553,Kate had lost fifteen pounds on her diet.,Kate knew it was important not to deny yourself all the time!,Kate decided to treat herself to ice cream.,Kate was hesitant to treat herself to ice cream.,0
433,7101,7101,Sasha was in her history class.,"Finally, her teacher revealed that it was all fake for a lesson.",The teacher said the pirates lost.,The teacher said the Nazis won.,1
2223,139828,139828,Maria had a pain in her jaw.,She now tries to not be so lazy about her teeth.,Maria went to the dentist every year.,Maria hadn't gone to the dentist in years.,1
4466,58465,58465,Kelly had a bad day.,She loved it.,Kelly went to yoga class after work and felt worse.,Kelly went to yoga class after work to relax.,1
4727,49261,49261,Timothy heard a weird noise in his house upstairs.,It turned out he left an old TV on a dead channel downstairs.,He decided not to check and it went away.,He ran upstairs to see what it was.,1
1950,87036,87036,"Dave had a crush on Lisa, and went to the school dance with her.","Lisa gave him a kiss, and Dave decided dancing wasn't that bad.",He liked her but hated dancing.,Lisa did not like Dave.,0
430,162038,162038,I wanted to buy a music player for my brother.,I was able to get him a present that I could afford.,I took a part-time job and earned more money.,I couldn't find a part-time job to earn more money.,0
2209,30628,30628,Cal picked up his briefcase and it fell open.,Cal looked closely and saw his briefcase had a broken latch.,Cal carefully latched his briefcase.,Cal slammed his briefcase closed.,1
67,56509,56509,Bill was at his desk working when his phone rang.,"As the door clicked shut, he realized he did not have his own keys.",Bill needed something from the supply closet.,Bill wanted to spy something from the boss' supply closet.,0
703,158200,158200,Amy and her sister went to the park with their dad.,Amy was upset the sand got in her eyes and hair.,Amy was careful not to fall in the sand.,Amy tripped and fell down face first in the sand.,1
1723,33313,33313,I was looking for a job.,I became so nervous that I drove home and missed the interview.,I have applied and have an interview.,"I have applied and have an interview, which I did great at.",0
2532,139212,139212,Grandpa's eyes were tightly closed and he was snoring.,Mark knew better than to touch the remote with grandpa watching!,Mark knew that Grandpa was faking being asleep.,Mark knew that Grandpa was asleep.,0
3095,17276,17276,Brandon woke up this morning with his tooth missing.,Brandon checked the next day and found 50 cents under his pillow.,Bandon's found it and put it under his pillow.,Brandon never found it and couldn't place it under his pillow.,0
750,122106,122106,Rich Cameron wrote an article for the community newspaper.,That was the only time in his career he stopped the press machine.,"It was so good, he wanted it in tomorrows edition.","It was so bad, he wanted it in tomorrows edition.",0
3352,44002,44002,Rachel and Jimmy loved their firstborn child.,He was calm once the doctor said she is absolutely fine.,Jimmy was calm all the time. He knew the baby was fine.,Jimmy was worried after Rachel dropped the baby.,1
427,13687,13687,My dad called me late last night.,My dad then hung up on me.,My dad quickly apologized for what happened tomorrow.,My dad quickly apologized for what happened yesterday.,1
1035,46126,46126,Jim came into the house with a large pizza.,Jim yelled at his brother for asking.,Jim's brother asked what kind of pizza her got.,Jim's brother asked how Jim paid for pizza with no job.,1
4760,34843,34843,My friends and I decided to go to the fair.,All of us went on the new ride that was built.,My friends and I went on Friday night.,My friends and I went on to a park on Friday night instead.,0
175,22315,22315,Sam got a new skateboard for Christmas.,Sam eventually was able to grind a rail after practicing for a week.,Sam practiced absolutely no tricks and skateboarding techniques.,Sam practiced various tricks and skateboarding techniques.,1
2104,126262,126262,Trey went to the store to buy ingredients for a soup.,He heated up the pot of food until it was hot enough to eat.,Trey forgot all the ingredients at home and prepared them.,Trey brought all ingredients home and prepared them.,1
3324,20956,20956,Whitney's dog is full of energy.,Her dog is a playful pup.,Whitney went to a dog park to meet other dogs.,Whitney went to a panda park to meet other dogs.,0
2767,159238,159238,Rhonda despised the popular clique of girls at school.,Rhonda realized the girl was someone she'd been writing about.,Rhonda was ignored by a girl from the clique.,Rhonda was approached by a girl from the clique.,1
2939,63540,63540,Timmy was competing in the 3 point competition at his school.,Timmy went to the driving range the day of competition.,Timmy was really excited because he knew he would win.,He decided the competition wasn't worth it and wanted to do something he didn't have to compete in.,1
3770,77694,77694,Judy moved into a new home.,She paid someone to clean it.,Judy saw that everything was sanitary.,Judy like the house but it was very messy.,1
571,55575,55575,Jacob was excited for his first soccer game.,Jacob saved all of the goals and won the soccer game!,Jacob was going to umpire the game.,Jacob was playing the position of goalie.,1
4898,17383,17383,Sarah was a detective.,He confessed to the crime and is awaiting trial.,Sarah was interviewing a celebrity.,Sarah was interviewing a suspect.,1
2079,47991,47991,Ben and his wife hate their kitchen.,The kitchen turned out better than they ever hoped.,The did not want to redo it.,They decided they wanted to redo it.,1
