,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
4469,99740,99740,Fanny wanted to decorate her garden.,"Now, her garden looked beautiful.",Fanny bought a bird feeder.,Fanny couldn't spend money on it.,0
2407,102467,102467,Alex had to have a vaccination for school.,Alex chose a stuffed animal and started to feel better.,Alex was afraid of needles.,Alex loved needles.,0
3260,141978,141978,Marilyn was at the lake with her family.,"Finally, they decided to keep it.",Marilyn ignored an abandoned puppy.,Marilyn found an abandoned puppy.,1
2326,109048,109048,My daughter went to the mall.,She pushed the trigger and pierced her ears in a few seconds.,She reluctant got her ears pierced.,She reluctant got her ears tested.,0
3471,79411,79411,Gary left the bar one night after hanging out with friends.,"When he made it home, Gary collapsed on his couch.",Gary went to bed early.,Gary was up really late.,1
3896,97061,97061,Yasmine was going into labor.,"As soon as possible, she called a cab and made it to the hospital.",She needed to get to the hospital.,She didn't have to get to the hospital.,0
892,67873,67873,Jen has a ten page paper due tomorrow.,Jen had to stay up until 3am to finish her paper.,Jen is careless about writing.,Jen is fussy about writing well.,1
1075,136109,136109,June was excited about her birthday party.,June was not happy.,A person she really liked came to her birthday party.,"However, a person she did not like crashed her birthday party.",1
4050,12424,12424,Emily didn't have enough time to eat breakfast.,Someone cracked a joke and Emily was embarrassed.,Emily's anaconda made grumbling sounds.,Emily's stomach made grumbling sounds.,1
444,57044,57044,Martha got up for work one morning.,"The flooding destroyed a lot of property, but Martha was safe.",Martha realized there had been a flood.,Martha realized there had been a tornado.,0
2459,4975,4975,Henry bent down to pick up a piece of paper on the floor.,Hannah aggressively laughed.,Henry pulled up his pants.,Henry's pants fell down.,1
988,9108,9108,Fred is responsible for finding a venue for his wedding.,Fred is happy that his wedding plans are finally coming together.,Fred decided to have his wedding at a church.,Fred decided to have his wedding at a scrap yard.,0
3624,73576,73576,"My little dog, Pippin, wasn't afraid of anything in our neighborhood.",That silly dog was afraid of the leaves that had fallen off the tree!,I kept Pippin in the house all day.,Pippin even started a fight with a pit bull.,1
3163,147662,147662,Julius Erving was a legendary basketball player.,The Sixers won the championship in 1984 and Dr J was the reason why.,Julius Caesar was known as Dr J.,Julius Erving was known as Dr J.,1
2471,34223,34223,Garth has a chicken farm.,"Finally he gets to eat breakfast, and go to school.",He eats the eggs from the store.,He eats the eggs the chickens lay.,1
3335,150537,150537,Ali got a job as a cleaning lady.,"She finished the job, but quit as soon as it was done.",The boss was very lenient.,The boss was very mean.,1
3735,38662,38662,Finley was my puppy.,Finley had peed right there by the door.,I smelled a strange smell.,i smelled a good scent.,0
4495,157472,157472,Marshall had always wanted his own pet.,Marshall's parents let him keep the puppy.,Marshall's enemy gave him a puppy.,Marshall's friend gave him a puppy.,1
4812,110164,110164,"A new video game was coming out, but my PC was very slow.",My PC was now fast enough to play the new game.,I tried to take out a virus.,I tried to take out a computer on a date.,0
1890,36391,36391,Two old men were sitting in rockers on the front porch.,The second man took off his socks and threw them at the first man.,Two old men started to argue and get upset.,Two old men started to kiss and get fresh.,0
489,40269,40269,Raven was a nurse.,She decides to use mturks.,Raven needs to make some extra trash to pay off loans.,Raven needs to make some extra money to pay off loans.,1
3796,133377,133377,Graham was on a school trip.,He loved the experience and it made him want to be a firefighter.,"At the fire station,Graham creeped away and slid down the pole.","At the fire station, Graham creeped away and went home.",0
752,25529,25529,"One day, my family's dog ran away.","Thankfully, our dog was safely returned home.",Our neighbor didn't find the dog.,Our neighbor found the dog.,1
4473,153786,153786,Martha loved to bake cookies.,The cookies were perfectly baked!,Martha decided to try out a bad cookie recipe.,Martha decided to try out a new cookie recipe.,1
2087,67299,67299,Tom needed to take the bus to his job,He arrived on time,Tom ignored the bus schedules and didn't make plans.,Tom check the bus schedules and made plans.,1
2409,168068,168068,Jen really wants the new Barbie doll.,Jen is very proud of herself.,Jen stole some money and bought it.,Jen saved some money and bought it.,1
2779,31315,31315,A girl found a message on the beach.,The message asked why the girl broke the bottle.,The boy got a reply after she sent a message back in an envelope.,The girl got a reply after she sent a message back in an envelope.,1
2570,54587,54587,Cece loved to bake.,Cece is now the owner of her own bakery.,Cece decided to start selling the food she baked.,Cece decided to start eating the food she baked.,0
2537,118460,118460,Tim grew up working on cars.,His experience landed him the job.,Tim felt comfortable interviewing for the mechanics position.,Tim felt uncomfortable interviewing for the mechanics position.,0
501,141084,141084,Micky always wanted to get thinner.,Micky was very disappointed.,"Micky bought some diet pills on the internet, but they didn't do anything.",Micky bought some diet pills on the internet and they were really effective.,0
4831,95130,95130,"Every year, Tia's parents host an Easter egg hunt for all her friends.",Tia celebrated her victory by eating all her candy.,Tia found the most eggs of all her friends.,Tia found the most puppies of all her friends.,0
3590,118453,118453,Tim grew up working on cars.,His experience landed him the job.,Tim applied to a car mechanic job.,Tim anti-related to a car mechanic job.,0
138,115315,115315,Janet was lost in the desert.,They found her body months later.,Janet never found her way out.,Janet found her way out days later.,0
2630,58189,58189,Ethan's mom was getting remarried.,They drove to their new house.,Ethan's mom bought a new boat.,Ethan's mom bought a new home.,1
2070,105974,105974,Sampson was his school's star wrestler.,"While Sampson struggled to breathe, Suzy Lee smiled in victory.",Sampson decided to forfeit the match.,Sampson decided to wrestle a woman named Suzy Lee.,1
193,50001,50001,There was ten feet of snow outside.,In all that time I was unable to check my mail.,It took 10 days for the snow plow to come through.,It took little time for the snow plow to come through.,0
2855,87934,87934,In August Billy is going overseas for the war.,"Now Bill only focuses on the war, and serving his country.",Bill never made it overseas to fight the war.,Bill made it overseas to fight the war.,1
1519,88105,88105,Russ is the boss at his company and has ten employees under him.,Russ fired him on the spot and it made everyone else work harder.,Russ found an employee stealing money.,Russ found an employee working hard.,0
1194,159356,159356,Farm girl Ernestine couldn't wait to move to the city.,"As she approached the cafe, Syd abruptly turned and walked away.",Ernestine saw her friend in the city.,Ernestine stole Syd's cows for money.,0
511,167946,167946,Robin could not sleep.,She finally went to the doctor and was diagnosed with insomnia.,Robin's doctor told her to see a friend.,Robin's friend told her to see a doctor.,1
3798,36593,36593,Anna loved gymnastics.,Not only that - the other members had voted her team captain!,Anna had  very poor stamina.,Anna was very good.,1
