,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
4037,4037,['neutral'],2646246120.jpg#2,neutral,2646246120.jpg#2r1n,The beach with a person in a red tank top sitting under a small tree.,( ( ( The beach ) ( with ( ( a person ) ( in ( a ( red tank ) ) ) ) ) ) ( ( top ( sitting ( under ( a ( small tree ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN beach)) (PP (IN with) (NP (NP (DT a) (NN person)) (PP (IN in) (NP (DT a) (JJ red) (NN tank)))))) (VP (VBP top) (S (VP (VBG sitting) (PP (IN under) (NP (DT a) (JJ small) (NN tree)))))) (. .))),The person under the tree is wearing jeans.,( ( ( The person ) ( under ( the tree ) ) ) ( ( is ( wearing jeans ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN person)) (PP (IN under) (NP (DT the) (NN tree)))) (VP (VBZ is) (VP (VBG wearing) (NP (NNS jeans)))) (. .)))
1239,1239,['neutral'],4814923452.jpg#3,neutral,4814923452.jpg#3r1n,Two Asian people sit at a blue table in a food court.,( ( Two ( Asian people ) ) ( ( sit ( at ( ( a ( blue table ) ) ( in ( a ( food court ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (JJ Asian) (NNS people)) (VP (VBP sit) (PP (IN at) (NP (NP (DT a) (JJ blue) (NN table)) (PP (IN in) (NP (DT a) (NN food) (NN court)))))) (. .))),Two people are eating together.,( ( Two people ) ( ( are ( eating together ) ) . ) ),(ROOT (S (NP (CD Two) (NNS people)) (VP (VBP are) (VP (VBG eating) (ADVP (RB together)))) (. .)))
4909,4909,['contradiction'],3692892751.jpg#3,contradiction,3692892751.jpg#3r1c,A skateboarder without a shirt grabs his board in the air.,( ( ( A skateboarder ) ( without ( a shirt ) ) ) ( ( ( grabs ( his board ) ) ( in ( the air ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN skateboarder)) (PP (IN without) (NP (DT a) (NN shirt)))) (VP (VBZ grabs) (NP (PRP$ his) (NN board)) (PP (IN in) (NP (DT the) (NN air)))) (. .))),The skateboarder is wearing a shirt.,( ( The skateboarder ) ( ( is ( wearing ( a shirt ) ) ) . ) ),(ROOT (S (NP (DT The) (NN skateboarder)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN shirt)))) (. .)))
1873,1873,['contradiction'],3641022607.jpg#0,contradiction,3641022607.jpg#0r1c,A windsurfer is balancing on choppy water.,( ( A windsurfer ) ( ( is ( balancing ( on ( choppy water ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN windsurfer)) (VP (VBZ is) (VP (VBG balancing) (PP (IN on) (NP (JJ choppy) (NN water))))) (. .))),There is a windsurfer who fell on the ground.,( There ( ( is ( ( a windsurfer ) ( who ( fell ( on ( the ground ) ) ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (NN windsurfer)) (SBAR (WHNP (WP who)) (S (VP (VBD fell) (PP (IN on) (NP (DT the) (NN ground)))))))) (. .)))
4147,4147,['neutral'],1464745434.jpg#0,neutral,1464745434.jpg#0r1n,A young man in a tan hat and a green shirt peers over a waist high wall separating the kitchen and living area of a home.,( ( ( A ( young man ) ) ( in ( ( ( a ( tan hat ) ) and ) ( a ( green shirt ) ) ) ) ) ( ( peers ( over ( ( a ( waist ( high wall ) ) ) ( separating ( ( the ( kitchen ( and ( living area ) ) ) ) ( of ( a home ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ young) (NN man)) (PP (IN in) (NP (NP (DT a) (JJ tan) (NN hat)) (CC and) (NP (DT a) (JJ green) (NN shirt))))) (VP (VBZ peers) (PP (IN over) (NP (NP (DT a) (NN waist) (JJ high) (NN wall)) (VP (VBG separating) (NP (NP (DT the) (NN kitchen) (CC and) (NN living) (NN area)) (PP (IN of) (NP (DT a) (NN home)))))))) (. .))),A young man is standing in the kitchen.,( ( A ( young man ) ) ( ( is ( standing ( in ( the kitchen ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (NN man)) (VP (VBZ is) (VP (VBG standing) (PP (IN in) (NP (DT the) (NN kitchen))))) (. .)))
2045,2045,['neutral'],2714699748.jpg#2,neutral,2714699748.jpg#2r1n,Two bulldogs playing on the floor.,( ( ( Two bulldogs ) ( playing ( on ( the floor ) ) ) ) . ),(ROOT (NP (NP (CD Two) (NNS bulldogs)) (VP (VBG playing) (PP (IN on) (NP (DT the) (NN floor)))) (. .))),the dogs rolling on the floor,( ( the dogs ) ( rolling ( on ( the floor ) ) ) ),(ROOT (NP (NP (DT the) (NNS dogs)) (NP (NP (NN rolling)) (PP (IN on) (NP (DT the) (NN floor))))))
3759,3759,['neutral'],124390903.jpg#4,neutral,124390903.jpg#4r3n,a fat lady feeding her young daughter.,( ( ( a ( fat lady ) ) ( feeding ( her ( young daughter ) ) ) ) . ),(ROOT (NP (NP (DT a) (JJ fat) (NN lady)) (VP (VBG feeding) (NP (PRP$ her) (JJ young) (NN daughter))) (. .))),The lady is in the kitchen.,( ( The lady ) ( ( is ( in ( the kitchen ) ) ) . ) ),(ROOT (S (NP (DT The) (NN lady)) (VP (VBZ is) (PP (IN in) (NP (DT the) (NN kitchen)))) (. .)))
3350,3350,['contradiction'],6317524663.jpg#1,contradiction,6317524663.jpg#1r3c,"Adolescent white man with black hair, black pants, and a white and black polka-dotted shirt holding and singing into a microphone.","( ( ( Adolescent ( white man ) ) ( with ( ( ( ( ( ( ( black hair ) , ) ( black pants ) ) , ) and ) ( a ( ( ( white and ) black ) ( polka-dotted shirt ) ) ) ) ( ( ( holding and ) singing ) ( into ( a microphone ) ) ) ) ) ) . )","(ROOT (S (VP (VB Adolescent) (NP (JJ white) (NN man)) (PP (IN with) (S (NP (NP (NP (JJ black) (NN hair)) (, ,) (NP (JJ black) (NNS pants)) (, ,)) (CC and) (NP (DT a) (ADJP (JJ white) (CC and) (JJ black)) (JJ polka-dotted) (NN shirt))) (VP (VBG holding) (CC and) (VBG singing) (PP (IN into) (NP (DT a) (NN microphone))))))) (. .)))",A white man has white hair.,( ( A ( white man ) ) ( ( has ( white hair ) ) . ) ),(ROOT (S (NP (DT A) (JJ white) (NN man)) (VP (VBZ has) (NP (JJ white) (NN hair))) (. .)))
682,682,['contradiction'],5054184499.jpg#0,contradiction,5054184499.jpg#0r1c,"Little girl walking along a dirt, rock, and grass path wearing a blue hat many steps behind two people wearing backpacks and holding umbrellas.","( ( ( Little girl ) ( ( walking ( along ( ( ( ( ( ( a dirt ) , ) rock ) , ) and ) ( grass path ) ) ) ) ( ( wearing ( a ( blue hat ) ) ) ( ( many steps ) ( behind ( ( two people ) ( wearing ( ( backpacks and ) ( holding umbrellas ) ) ) ) ) ) ) ) ) . )","(ROOT (NP (NP (JJ Little) (NN girl)) (VP (VBG walking) (PP (IN along) (NP (NP (DT a) (NN dirt)) (, ,) (NP (NN rock)) (, ,) (CC and) (NP (NN grass) (NN path)))) (S (VP (VBG wearing) (NP (DT a) (JJ blue) (NN hat)) (NP (NP (JJ many) (NNS steps)) (PP (IN behind) (NP (NP (CD two) (NNS people)) (VP (VBG wearing) (NP (NP (NNS backpacks)) (CC and) (NP (VBG holding) (NNS umbrellas)))))))))) (. .)))",2 people are on the path.,( ( 2 people ) ( ( are ( on ( the path ) ) ) . ) ),(ROOT (S (NP (CD 2) (NNS people)) (VP (VBP are) (PP (IN on) (NP (DT the) (NN path)))) (. .)))
4666,4666,['contradiction'],276052913.jpg#3,contradiction,276052913.jpg#3r1c,The baby in the crib is crying.,( ( ( The baby ) ( in ( the crib ) ) ) ( ( is crying ) . ) ),(ROOT (S (NP (NP (DT The) (NN baby)) (PP (IN in) (NP (DT the) (NN crib)))) (VP (VBZ is) (VP (VBG crying))) (. .))),The baby smiling and laughing.,( ( ( The baby ) ( ( smiling and ) laughing ) ) . ),(ROOT (NP (NP (DT The) (NN baby)) (VP (VBG smiling) (CC and) (VBG laughing)) (. .)))
1213,1213,['neutral'],3678100844.jpg#3,neutral,3678100844.jpg#3r1n,A woman with dark hair is wearing a green sweater.,( ( ( A woman ) ( with ( dark hair ) ) ) ( ( is ( wearing ( a ( green sweater ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN with) (NP (JJ dark) (NN hair)))) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (JJ green) (NN sweater)))) (. .))),A woman with black hair is wearing a sweater.,( ( ( A woman ) ( with ( black hair ) ) ) ( ( is ( wearing ( a sweater ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (PP (IN with) (NP (JJ black) (NN hair)))) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN sweater)))) (. .)))
2967,2967,['neutral'],3427852996.jpg#3,neutral,3427852996.jpg#3r1n,A trials biker doing a stunt on a graffiti-filled wall.,( ( A trials ) ( ( biker ( ( doing ( a stunt ) ) ( on ( a ( graffiti-filled wall ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NNS trials)) (VP (VBD biker) (S (VP (VBG doing) (NP (DT a) (NN stunt)) (PP (IN on) (NP (DT a) (JJ graffiti-filled) (NN wall)))))) (. .))),The person is falling off his bike.,( ( The person ) ( ( is ( ( falling off ) ( his bike ) ) ) . ) ),(ROOT (S (NP (DT The) (NN person)) (VP (VBZ is) (VP (VBG falling) (PRT (RP off)) (NP (PRP$ his) (NN bike)))) (. .)))
2337,2337,"['entailment', 'entailment', 'entailment', 'entailment', 'neutral']",4797076210.jpg#1,entailment,4797076210.jpg#1r1e,An African American man in a suit gestures with his hands as he speaks.,( ( ( An ( African ( American man ) ) ) ( in ( a suit ) ) ) ( ( ( gestures ( with ( his hands ) ) ) ( as ( he speaks ) ) ) . ) ),(ROOT (S (NP (NP (DT An) (JJ African) (JJ American) (NN man)) (PP (IN in) (NP (DT a) (NN suit)))) (VP (VBD gestures) (PP (IN with) (NP (PRP$ his) (NNS hands))) (SBAR (IN as) (S (NP (PRP he)) (VP (VBZ speaks))))) (. .))),A black man in a suit is moving his hands diligently while speaking.,( ( ( A ( black man ) ) ( in ( a suit ) ) ) ( ( is ( ( ( moving ( his hands ) ) ( diligently while ) ) speaking ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ black) (NN man)) (PP (IN in) (NP (DT a) (NN suit)))) (VP (VBZ is) (VP (VBG moving) (NP (PRP$ his) (NNS hands)) (NP (JJ diligently) (NN while)) (VP (VBG speaking)))) (. .)))
3951,3951,['neutral'],7523563426.jpg#1,neutral,7523563426.jpg#1r1n,"Bruce Springsteen, dressed in black, is holding a microphone and pointing to a crowd.","( ( ( ( ( Bruce Springsteen ) , ) ( dressed ( in black ) ) ) , ) ( ( is ( ( ( holding ( a microphone ) ) and ) ( pointing ( to ( a crowd ) ) ) ) ) . ) )","(ROOT (S (NP (NP (NNP Bruce) (NNP Springsteen)) (, ,) (VP (VBN dressed) (PP (IN in) (ADJP (JJ black)))) (, ,)) (VP (VBZ is) (VP (VP (VBG holding) (NP (DT a) (NN microphone))) (CC and) (VP (VBG pointing) (PP (TO to) (NP (DT a) (NN crowd)))))) (. .)))",There is a man pointing at a crowd outdoors,( There ( is ( ( a man ) ( ( pointing ( at ( a crowd ) ) ) outdoors ) ) ) ),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (DT a) (NN man)) (VP (VBG pointing) (PP (IN at) (NP (DT a) (NN crowd))) (ADVP (RB outdoors)))))))
4308,4308,['entailment'],2045443590.jpg#1,entailment,2045443590.jpg#1r1e,Person in hooded sweatshirt that obscures their face sits next to a freshly cut log.,( ( Person ( in ( ( hooded sweatshirt ) ( that ( obscures ( their face ) ) ) ) ) ) ( ( sits ( next ( to ( a ( freshly ( cut log ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (NNP Person)) (PP (IN in) (NP (NP (JJ hooded) (NN sweatshirt)) (SBAR (WHNP (WDT that)) (S (VP (VBZ obscures) (NP (PRP$ their) (NN face)))))))) (VP (VBZ sits) (ADVP (JJ next) (PP (TO to) (NP (DT a) (RB freshly) (VBN cut) (NN log))))) (. .))),A man with a covered face sits.,( ( ( A man ) ( with ( a ( covered face ) ) ) ) ( sits . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (VBN covered) (NN face)))) (VP (VBZ sits)) (. .)))
4581,4581,['neutral'],4452980085.jpg#2,neutral,4452980085.jpg#2r1n,Several people are huddled around a table in an Asian country.,( ( Several people ) ( ( are ( huddled ( around ( ( a table ) ( in ( an ( Asian country ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (JJ Several) (NNS people)) (VP (VBP are) (VP (VBN huddled) (PP (IN around) (NP (NP (DT a) (NN table)) (PP (IN in) (NP (DT an) (JJ Asian) (NN country))))))) (. .))),People standing around a table.,( ( People ( standing ( around ( a table ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (VP (VBG standing) (PP (IN around) (NP (DT a) (NN table)))) (. .)))
4813,4813,['entailment'],536828916.jpg#1,entailment,536828916.jpg#1r1e,The redheaded woman is staring off into the distance.,( ( The ( redheaded woman ) ) ( ( is ( ( staring off ) ( into ( the distance ) ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ redheaded) (NN woman)) (VP (VBZ is) (VP (VBG staring) (PRT (RP off)) (PP (IN into) (NP (DT the) (NN distance))))) (. .))),A woman has red hair,( ( A woman ) ( has ( red hair ) ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ has) (NP (JJ red) (NN hair)))))
4732,4732,['neutral'],3724718895.jpg#1,neutral,3724718895.jpg#1r3n,The white dog is being squirted in the face with a jet of water.,( ( The ( white dog ) ) ( ( is ( being ( ( squirted ( in ( the face ) ) ) ( with ( ( a jet ) ( of water ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ white) (NN dog)) (VP (VBZ is) (VP (VBG being) (VP (VBN squirted) (PP (IN in) (NP (DT the) (NN face))) (PP (IN with) (NP (NP (DT a) (NN jet)) (PP (IN of) (NP (NN water)))))))) (. .))),He is outside,( He ( is outside ) ),(ROOT (S (NP (PRP He)) (VP (VBZ is) (ADVP (RB outside)))))
2024,2024,['neutral'],1597557856.jpg#0,neutral,1597557856.jpg#0r2n,A golden retriever is excitedly greeting a woman as a little dog walks towards the camera.,( ( A ( golden retriever ) ) ( ( ( is excitedly ) ( ( greeting ( a woman ) ) ( as ( ( a ( little dog ) ) ( walks ( towards ( the camera ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ golden) (NN retriever)) (VP (VBZ is) (ADVP (RB excitedly)) (VP (VBG greeting) (NP (DT a) (NN woman)) (SBAR (IN as) (S (NP (DT a) (JJ little) (NN dog)) (VP (VBZ walks) (PP (IN towards) (NP (DT the) (NN camera)))))))) (. .))),A Corgi walks toward the camera.,( ( A Corgi ) ( ( walks ( toward ( the camera ) ) ) . ) ),(ROOT (S (NP (DT A) (NNP Corgi)) (VP (VBZ walks) (PP (IN toward) (NP (DT the) (NN camera)))) (. .)))
495,495,['neutral'],411216802.jpg#3,neutral,411216802.jpg#3r1n,Two dogs biting another dog in a field.,( ( ( Two dogs ) ( biting ( ( another dog ) ( in ( a field ) ) ) ) ) . ),(ROOT (NP (NP (CD Two) (NNS dogs)) (VP (VBG biting) (NP (NP (DT another) (NN dog)) (PP (IN in) (NP (DT a) (NN field))))) (. .))),dogs bitting,( dogs bitting ),(ROOT (S (NP (NNS dogs)) (VP (VBD bitting))))
1284,1284,['entailment'],222759342.jpg#0,entailment,222759342.jpg#0r1e,A small girl dressed in a yellow dress with flowers on it bends over near a large pile of watermelons.,( ( A ( small girl ) ) ( ( ( dressed ( in ( ( a ( yellow dress ) ) ( with flowers ) ) ) ) ( on ( it ( ( bends over ) ( near ( ( a ( large pile ) ) ( of watermelons ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ small) (NN girl)) (VP (VBD dressed) (PP (IN in) (NP (NP (DT a) (JJ yellow) (NN dress)) (PP (IN with) (NP (NNS flowers))))) (PP (IN on) (S (NP (PRP it)) (VP (VBG bends) (PRT (RP over)) (PP (IN near) (NP (NP (DT a) (JJ large) (NN pile)) (PP (IN of) (NP (NNS watermelons))))))))) (. .))),The girl is under the age of 88 years old.,( ( The girl ) ( ( ( is ( under ( ( the age ) ( of ( 88 years ) ) ) ) ) old ) . ) ),(ROOT (S (NP (DT The) (NN girl)) (VP (VBZ is) (PP (IN under) (NP (NP (DT the) (NN age)) (PP (IN of) (NP (CD 88) (NNS years))))) (ADJP (JJ old))) (. .)))
696,696,['neutral'],290764786.jpg#4,neutral,290764786.jpg#4r1n,A man resting on a street.,( ( ( A man ) ( resting ( on ( a street ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG resting) (PP (IN on) (NP (DT a) (NN street)))) (. .))),A man sitting on a street.,( ( ( A man ) ( sitting ( on ( a street ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG sitting) (PP (IN on) (NP (DT a) (NN street)))) (. .)))
4846,4846,['neutral'],3264678536.jpg#0,neutral,3264678536.jpg#0r1n,A small black and brown dog on a leash is jumping on a bigger tri-colored dog on a leash.,( ( ( A ( small ( ( ( black and ) brown ) dog ) ) ) ( on ( a leash ) ) ) ( ( is ( jumping ( on ( ( a ( bigger ( tri-colored dog ) ) ) ( on ( a leash ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ small) (ADJP (JJ black) (CC and) (JJ brown)) (NN dog)) (PP (IN on) (NP (DT a) (NN leash)))) (VP (VBZ is) (VP (VBG jumping) (PP (IN on) (NP (NP (DT a) (JJR bigger) (JJ tri-colored) (NN dog)) (PP (IN on) (NP (DT a) (NN leash))))))) (. .))),Two dogs are playing outside.,( ( Two dogs ) ( ( are ( playing outside ) ) . ) ),(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB outside)))) (. .)))
3169,3169,['contradiction'],2766726291.jpg#2,contradiction,2766726291.jpg#2r1c,A blond child is drinking from a garden hose.,( ( A ( blond child ) ) ( ( is ( drinking ( from ( a ( garden hose ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ blond) (NN child)) (VP (VBZ is) (VP (VBG drinking) (PP (IN from) (NP (DT a) (NN garden) (NN hose))))) (. .))),The redhead is drinking from the garden hose.,( ( The redhead ) ( ( is ( drinking ( from ( the ( garden hose ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN redhead)) (VP (VBZ is) (VP (VBG drinking) (PP (IN from) (NP (DT the) (NN garden) (NN hose))))) (. .)))
3744,3744,['neutral'],124390903.jpg#2,neutral,124390903.jpg#2r1n,A woman holds a plate of goodies for her little princess.,( ( A woman ) ( ( holds ( ( a plate ) ( of ( goodies ( for ( her ( little princess ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ holds) (NP (NP (DT a) (NN plate)) (PP (IN of) (NP (NP (NNS goodies)) (PP (IN for) (NP (PRP$ her) (JJ little) (NNS princess))))))) (. .))),Woman holds a plate of goodies,( Woman ( holds ( ( a plate ) ( of goodies ) ) ) ),(ROOT (S (NP (NNP Woman)) (VP (VBZ holds) (NP (NP (DT a) (NN plate)) (PP (IN of) (NP (NNS goodies)))))))
1760,1760,['neutral'],2715262147.jpg#0,neutral,2715262147.jpg#0r1n,"A group of people gathers on the grass in a backyard with tents, tables, and chairs set up.","( ( ( A group ) ( of people ) ) ( ( gathers ( on ( ( ( the grass ) ( in ( ( a backyard ) ( with ( tents ( , ( tables ( , ( and chairs ) ) ) ) ) ) ) ) ) ( set up ) ) ) ) . ) )","(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS people)))) (VP (VBZ gathers) (PP (IN on) (NP (NP (DT the) (NN grass)) (PP (IN in) (NP (NP (DT a) (NN backyard)) (PP (IN with) (NP (NNS tents) (, ,) (NNS tables) (, ,) (CC and) (NNS chairs))))) (VP (VBN set) (PRT (RP up)))))) (. .)))",A group of people standing on the grass.,( ( ( ( A group ) ( of people ) ) ( standing ( on ( the grass ) ) ) ) . ),(ROOT (NP (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS people)))) (VP (VBG standing) (PP (IN on) (NP (DT the) (NN grass)))) (. .)))
883,883,['neutral'],2430037096.jpg#1,neutral,2430037096.jpg#1r1n,Several people are dancing together in sync.,( ( Several people ) ( ( are ( ( dancing together ) ( in sync ) ) ) . ) ),(ROOT (S (NP (JJ Several) (NNS people)) (VP (VBP are) (VP (VBG dancing) (ADVP (RB together)) (PP (IN in) (NP (NN sync))))) (. .))),man and woman dancing together.,( ( ( ( man and ) woman ) ( dancing together ) ) . ),(ROOT (NP (NP (NN man) (CC and) (NN woman)) (VP (VBG dancing) (ADVP (RB together))) (. .)))
420,420,['neutral'],5728470160.jpg#1,neutral,5728470160.jpg#1r1n,A woman wearing a green and pink dress is dancing with someone wearing a blue top with white pants.,( ( ( A woman ) ( wearing ( a ( ( ( green and ) pink ) dress ) ) ) ) ( ( is ( ( dancing ( with someone ) ) ( ( wearing ( a ( blue top ) ) ) ( with ( white pants ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN woman)) (VP (VBG wearing) (NP (DT a) (ADJP (JJ green) (CC and) (JJ pink)) (NN dress)))) (VP (VBZ is) (VP (VBG dancing) (PP (IN with) (NP (NN someone))) (S (VP (VBG wearing) (NP (DT a) (JJ blue) (NN top)) (PP (IN with) (NP (JJ white) (NNS pants))))))) (. .))),The dancing woman is on the grass.,( ( The ( dancing woman ) ) ( ( is ( on ( the grass ) ) ) . ) ),(ROOT (S (NP (DT The) (VBG dancing) (NN woman)) (VP (VBZ is) (PP (IN on) (NP (DT the) (NN grass)))) (. .)))
3140,3140,['neutral'],3776091206.jpg#3,neutral,3776091206.jpg#3r1n,A man in shorts in a lawn chair sits surrounded with plants in a backyard.,( ( ( A man ) ( in ( shorts ( in ( a ( lawn chair ) ) ) ) ) ) ( ( sits ( surrounded ( with ( plants ( in ( a backyard ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (NNS shorts)) (PP (IN in) (NP (DT a) (NN lawn) (NN chair)))))) (VP (VBZ sits) (VP (VBN surrounded) (PP (IN with) (NP (NP (NNS plants)) (PP (IN in) (NP (DT a) (NN backyard))))))) (. .))),There's a guy sleeping in a chair in the yard.,( There ( ( 's ( ( a guy ) ( sleeping ( in ( ( a chair ) ( in ( the yard ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBZ 's) (NP (NP (DT a) (NN guy)) (VP (VBG sleeping) (PP (IN in) (NP (NP (DT a) (NN chair)) (PP (IN in) (NP (DT the) (NN yard)))))))) (. .)))
3783,3783,"['entailment', 'neutral', 'neutral', 'neutral', 'entailment']",2166946777.jpg#4,neutral,2166946777.jpg#4r1e,A boat is loaded with many barrels on its roof.,( ( A boat ) ( ( is ( loaded ( with ( ( many barrels ) ( on ( its roof ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN boat)) (VP (VBZ is) (VP (VBN loaded) (PP (IN with) (NP (NP (JJ many) (NNS barrels)) (PP (IN on) (NP (PRP$ its) (NN roof))))))) (. .))),the boat is on the water,( ( the boat ) ( is ( on ( the water ) ) ) ),(ROOT (S (NP (DT the) (NN boat)) (VP (VBZ is) (PP (IN on) (NP (DT the) (NN water))))))
225,225,['neutral'],3490789179.jpg#0,neutral,3490789179.jpg#0r3n,A man with a red shirt is watching another man who is standing on top of a attached cart filled to the top.,( ( ( A man ) ( with ( a ( red shirt ) ) ) ) ( ( is ( watching ( ( another man ) ( who ( is ( standing ( on ( top ( of ( ( a ( attached cart ) ) ( filled ( to ( the top ) ) ) ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (DT a) (JJ red) (NN shirt)))) (VP (VBZ is) (VP (VBG watching) (NP (NP (DT another) (NN man)) (SBAR (WHNP (WP who)) (S (VP (VBZ is) (VP (VBG standing) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (NP (DT a) (JJ attached) (NN cart)) (VP (VBN filled) (PP (TO to) (NP (DT the) (NN top))))))))))))))) (. .))),The men are outside.,( ( The men ) ( ( are outside ) . ) ),(ROOT (S (NP (DT The) (NNS men)) (VP (VBP are) (ADJP (JJ outside))) (. .)))
