,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
2731,2731,2,James was returning to work after a period of sickness.  He was happy to be working because he had suffered from something during his illness.  What did he suffer from?,returning to work,A. angst,B. sobering,C. boredom,D. painless,E. malaise
1766,1766,2,"He drew a ball using a compass, what quality did the drawing of the ball have?",ball,A. continuous motion,B. rolling down street,C. circular,D. spherical,E. round
90,90,3,Where do bees congregate with red flowerS?,bee,A. trash can,B. honey,C. bouquet of flowers,D. rose garden,E. field of flowers
4996,4996,2,When you express  this emotion you can be hurting someone else?,hurting else,A. happiness,B. punishment,C. anger,D. tears,E. suffering
3101,3101,3,Where do young boys hide dirty magazines?,magazines,A. library,B. drawer,C. dentist,D. bed,E. airport
3677,3677,1,Where does a jellyfish always live?,jellyfish,A. cartoon,B. underwater,C. pacific ocean,D. japanese restaurant,E. red sea
3200,3200,4,Billy was a student taking a course in communications.  Where might he be taking his classes?,student,A. every aspect of life,B. library,C. in a movie hall,D. classroom,E. university
4029,4029,3,What would happen if you are expressing yourself and someone does not agree with you?,expressing yourself,A. repercussions,B. miscommunication,C. embarrassment,D. misunderstanding,E. empowerment
88,88,4,Where can meat last a long time?,meat,A. backery,B. ham sandwich,C. fridge,D. butcher shop,E. freezer
4638,4638,3,"He got tickets to go to performance of his idol, he had a lot of what for him?",go to performance,A. experience,B. statue,C. applaud,D. admiration,E. make reservations
1526,1526,1,John hated lying.  It made him do something.  What did lying make him do?,lying,A. avoid eye contact,B. feel guilty,C. blush,D. turn purple,E. fall asleep
915,915,1,What does exercising immediately lead to?,exercising,A. relaxation,B. exhaustion,C. energetic,D. become stronger,E. use energy
3621,3621,1,Where might informational pamphlets be found?,pamphlets,A. health department,B. library,C. bookstore,D. drawer,E. mail box
609,609,1,"If you see blinking lights in the air at night, what are you usually looking at?",lights,A. carnival,B. plane,C. concert,D. turned at night,E. a penguin's bum
404,404,1,Where are you likely to find a professional prostitute?,prostitute,A. new york,B. whorehouse,C. street corner,D. corner of two streets,E. brother
2035,2035,4,Where  are kids likely to be found in a school cafeteria?,school cafeteria,A. large room,B. polytechnic,C. acquire and consume food,D. college,E. high school
3891,3891,1,If you haven't been sleeping well you are probably what?,sleeping,A. time to sleep,B. tired,C. closing eyes,D. falling down,E. darkness
2906,2906,3,When he won the dance competition he immediately praised his what?,dance,A. moving,B. am happy,C. talent,D. partner,E. sitting still
2320,2320,4,Where would you put a ticket?,ticket,A. amusement park,B. movie,C. train station,D. baseball stadium,E. person's hand
2319,2319,4,Jamie started fiddling when she was 13. It was an exciting thing for her.  She'd never played an instrument before and was thrilled.  What might have been thrilling for her?,fiddling,A. dancing about,B. being happy,C. snapped fiddle string.,D. square dancing,E. discovery
414,414,3,Why is waiting for the doctor difficult for people who need to do work?,waiting for,A. having appointements,B. being late,C. have time to think,D. time consuming,E. impatience
1533,1533,3,"The chief of police was answering questions as fast as possible, what was he trying to avoid?",answering questions,A. anger,B. teaching,C. confusion,D. panic,E. satisfaction
1864,1864,4,"The man reduced the town to rubble out of hate, what was his goal?",hate,A. wage war,B. play nice,C. fight enemy,D. stab to death,E. destroy enemy
920,920,4,Where do you wait in a reception area for a meeting?,reception area,A. hall,B. motel,C. hotels,D. law firm,E. office building
4438,4438,1,Where should watch to avoid being pinched by a crab?,crab,A. eastern coast,B. sandy beach,C. fish market,D. north carolina,E. sand dunes
2935,2935,4,What could cause you to not be sleeping well?,sleeping,A. being at a party,B. relaxation,C. have fun,D. death,E. nightmares
2881,2881,4,"When a kid is ready for school, what do admissions counselors say about him?",go to school,A. student,B. leave home,C. register,D. see work,E. old enough
1023,1023,3,Where is tomato sauce delicious?,tomatoes,A. market,B. refrigerator,C. grown in vegetable garden,D. pizza,E. cake
81,81,2,John and James spent most of their time communicating with each other on their project.  The time required to communicate slowed their what?,communicating,A. static,B. train of thought.,C. progress,D. transfer of information,E. collaboration
935,935,4,"She wanted to make a quilt of velvet, where should she look?",velvet,A. grandma,B. clothing,C. jewelry store,D. clothes,E. fabric store
791,791,3,Why would a person be approached by a lot of people?,person,A. care about,B. compliments,C. know all,D. popularity,E. understand themselves
1999,1999,1,"The general didn't like it, but sometimes it is something you have to do, what did he do?",something you,A. make haste,B. make war,C. take time,D. make peace,E. urinate
3092,3092,4,Bob pulled a rock out of the ground.  He wanted to examine the thing because he was into geology.   He was also into waterskiing.   He had many what?,examine thing,A. talents,B. complex,C. interesting,D. learn more about,E. interests
3469,3469,0,"When William the conqueror crossed the English Channel, where was he looking to tgo?",english channel,A. england,B. go boating,C. northern hemisphere,D. watch tv,E. atlantic ocean
325,325,1,What is a place that could have hundreds of sporting goods store?,sporting goods store,A. buy athletic equipment,B. city,C. espn,D. town,E. jerseys
175,175,4,"When people discover something new while chatting with friends, why are they likely to continue talking?",chatting with friends,A. agreement,B. to fill their time,C. discomfort,D. misunderstanding,E. learning about
3109,3109,4,"I know the answer, but I do not do what to it?",know,A. ignorant,B. correct,C. ignorance,D. had learnt,E. understand
3906,3906,3,Where do lizards like to sun themselves?,lizard,A. garden,B. jazz club,C. tropical rainforest,D. rocky places,E. tanning bed
3037,3037,4,Where are you if professionals are applying hair gel?,hair gel,A. dressing room,B. perfumery,C. bathroom,D. beauty salon,E. barbers
2818,2818,2,What can happen if you're too worn out before going to opera?,going to opera,A. jump,B. fresh,C. fall asleep,D. headache,E. relaxation
1275,1275,2,"James used an axe and a saw to chop wood, shape it, and make a shelter.  He kept adding wood to it, building it bigger and bigger, until it became a what?",shelter,A. shelterbelt,B. tree,C. house,D. home,E. bus stop
3162,3162,1,Billy was a solider.  He joined the military because he wanted to do what?,soldier,A. to marry,B. fight for freedom,C. report for duty,D. wait for orders,E. receive orders
2694,2694,1,Where would most people store their fortune?,fortune,A. imagination,B. bank,C. cookie,D. treasure chest,E. gold
4232,4232,2,"It was going to be a long winter during his commute, the heater had gone out in his what?",heater,A. office,B. house,C. automobile,D. living room,E. public building
4969,4969,4,"They enjoyed the stories their uncle told, he was the eldest and the closest living connection to the what?",uncle,A. aunts house,B. aunt's house,C. books,D. most families,E. older generation
2619,2619,3,"Fresh baked cookies are delicious, it is why they loved to go to Grandma's what?",cookies,A. fridge,B. jar,C. plate,D. house,E. pantry
2134,2134,0,Where could a projectile come from?,projectile,A. canon,B. nerf gun,C. tornado,D. baseball,E. weapon
1169,1169,1,Where might one find a bench of people sitting before they are taken away?,bench,A. car stand,B. bus stop,C. state park,D. bus depot,E. rest area
1820,1820,4,What is it called when a group is radically changing society?,changing society,A. vote,B. argue,C. social activism,D. dancers,E. social disruption
1796,1796,0,The woman let her son play with it in his room.  She did not do what?,let,A. forbid,B. annoy,C. prohibit,D. stop,E. disallow
4617,4617,3,"If a person is craving lemonade and there's a festival in town, where might they go to quench their thirst?",lemonade,A. cabin,B. concert,C. carnival,D. fairgrounds,E. refrigerator
3451,3451,1,What is a good thing to do while eating?,eating,A. chewing,B. drink,C. watching tv,D. watching television,E. talking
2307,2307,4,If a person acts in a manner that embarrasses themselves and family their behavior is what?,person,A. have no home,B. ridiculous,C. beautiful,D. restricted,E. shameful
2387,2387,2,"When James flew to see his sister across the country, the first thing he looked for was a bar.   Where might Jame's sister have lived?",bar,A. airport,B. salon,C. michigan,D. nightclub,E. public house
4067,4067,3,What would happen immediately after drinking alcohol?,drinking alcohol,A. blackouts,B. get arrested,C. get pregnant,D. bad breath,E. sickness
4435,4435,4,What effect did the TV have on the kids?,kids,A. become adults,B. wonder about,C. open door,D. became healthy,E. distracting
2247,2247,0,What can one do better after learning about a subject?,learning about subject,A. form opinions,B. change,C. headache,D. advance,E. start reproduction
2785,2785,3,"If I am looking for specialized medical consultation, where do I tend to travel?",hospital,A. vermont,B. every state,C. detroit,D. major city,E. urban area
924,924,2,How would someone feel after going for run?,going for run,A. working out,B. sore,C. get tired,D. satisfaction,E. falling down
1609,1609,2,"He didn't know a blowfish was edible, he was surprised to see it at the what?",blowfish,A. desert,B. sea water,C. fish market,D. books,E. france
171,171,1,"They moved out of the city to have a master bedroom, what kind of home did they seek?",master bedroom,A. large house,B. suburban home,C. big house,D. old house,E. keeping personal objects
96,96,1,What is a good result of losing weight?,losing weight,A. increased energy,B. healthier,C. loose skin,D. beauty,E. death
972,972,1,"If I have a reception with many people attending, where should I be sure to hold it?",reception,A. grand casino,B. large room,C. restaurant,D. country club,E. lobby
