,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
4238,4238,4,If you have a need for finding information through instruction what should you do?,finding information,A. listen to online lessons,B. learn,C. ask questions,D. death,E. go to school
2210,2210,2,"They kept talking during the movie, for others it was quite a what?",talking,A. headaches,B. sore throat,C. distraction,D. misunderstandings,E. cell phone
113,113,3,"She was sick and staying in bed the day of the event, unfortunately this meant she was what?",staying in bed,A. resting,B. sleep more,C. bed sores,D. missing out,E. comfort
3416,3416,1,"As the company was concerned about profit, what were they looking to cut?",profit,A. losses,B. expense,C. losing money,D. lose money,E. eat cake
3325,3325,3,Where can you buy sports equipment tools and a lawn mower at the mall?,sports equipment,A. school,B. sporting event,C. sporting goods store,D. sears,E. museum
3365,3365,0,What is considered to be an outdated way to gain knowledge?,knowledge,A. encyclopedia,B. television,C. head,D. library,E. book
1392,1392,0,"The teenagers were celebrating irresponsibly, what were they doing?",celebrating,A. drinking,B. lude behavior,C. happiness,D. intimacy,E. enjoyment
3022,3022,3,"He was stabbing to death his wife when he was caught, at trial he still denied the what?",stabbing to death,A. bleeding,B. imprisonment,C. mess,D. killing,E. give up
2828,2828,1,What does a person do when something is arriving at an undisclosed time?,person,A. washing dishes,B. wait patiently,C. stand erect,D. cross street,E. waiting room
2965,2965,3,What is a place that has only one ceiling and which could be on ground level?,ceiling,A. house,B. building,C. loft,D. classroom,E. airplane
1493,1493,3,Success is usually a product of preparation and what?,success,A. awards ceremony,B. various situations,C. vocation,D. working hard,E. promotion
2592,2592,3,What is the opposite of hands?,hand,A. toes,B. body part,C. legs,D. feet,E. foot
794,794,3,"When people want to watch a new move, the often go see it at the?",people,A. town,B. conference,C. bathroom,D. theater,E. train station
4296,4296,4,What is something children do at home that is very addictive?,children,A. draw,B. listen to music,C. play chess,D. play basketball,E. watch television
3861,3861,4,Where are there more than 1 trillion planets like earth?,earth,A. god's creation,B. ball stopped,C. gravity,D. milky way,E. universe
1846,1846,2,Jenny doesn't like children. What might make Jenny like dislike children?,children,A. yelling,B. annoying,C. noisy,D. curious,E. innocent
4313,4313,1,What do you do to meet interesting people?,meet interesting people,A. online date,B. socialize,C. explore,D. friendly,E. say hello
3031,3031,1,He bought a warranty for the fragile objects just it case they what?,object,A. sound well,B. become broken,C. patch up,D. disappear from sight,E. gain speed
4585,4585,3,What is that lawyers are always doing while they were growing up?,lawyers,A. sign documents,B. press charges,C. telling lies,D. settle disputes,E. keep quiet
3631,3631,4,Where would people go if they want to talk to someone?,people,A. opera,B. park,C. end of line,D. bus depot,E. neighbor's house
839,839,3,What planet is the atlantic ocean part of?,atlantic ocean,A. planet,B. basin,C. submarines,D. earth,E. pacific
952,952,1,During the brainstorming session there was a lot of talking and what?,talking,A. obtaining information,B. exchange of ideas,C. sharing information,D. conversation,E. gathhering of information
2938,2938,3,"He had chosen to live a fulfilling life, he was content in the end and died with no regrets as he took his last what?",live,A. read book,B. go to school,C. breathing,D. breathe,E. journey
4444,4444,0,An island off the coast of of California is located where?,island,A. pacific ocean,B. mississippi river,C. body of water,D. earth,E. middle of ocean
3947,3947,2,Wht causes something to not be holy/,holy,A. halibut,B. damaged,C. profane,D. common,E. pope holy
1908,1908,2,Where would you find a dime store along other such enterprises?,dime store,A. movie set,B. strip mall,C. commercial building,D. small neighborhood,E. old movie
475,475,0,"When I was home, I was comfortable.  But I had a crippling fear of going where?",home,A. outside,B. vacation,C. idle,D. apartment,E. neighborhood
2043,2043,3,What area is likely to have at least one concert hall?,concert hall,A. commercial building,B. muscians,C. theater,D. university building,E. downtown
1403,1403,2,"The drawing room was one of fifty rooms, where was it located?",drawing room,A. kid's house,B. studio,C. large house,D. house in england,E. mansion
2411,2411,4,"The spy left the record at the drop, his handlers could be seen doing what?",drop,A. hold onto,B. carrying,C. pick up,D. catch,E. picking up
2173,2173,1,What is it called if a person has poor luck?,person,A. schizophrenia,B. misfortune,C. fearful,D. skills,E. criticism
1017,1017,3,What do employees have when they want to have a group discussion?,employees,A. talk,B. company,C. corporation,D. meeting,E. office
3499,3499,2,Sarah was cooking thick gravy in her saucepan because she wanted some authentic soul food.  Where might Sarah live?,saucepan,A. kitchen cupboard,B. italian restaurant,C. georgia,D. south,E. boil vegetables
1605,1605,1,Sarah wanted to surprise her husband. He failed because he had already down what what regarding the trip?,surprise,A. predictable,B. known about,C. bland,D. bought tickets,E. sneaky
3017,3017,4,"The exercise involved long and deep breathing, this slowed the heart and led to what?",breathing,A. warm air,B. stay alive,C. calmness,D. living,E. relaxation
3903,3903,1,In using computers where one thoroughly enjoys himself what may ensue?,using computer,A. headache,B. addiction,C. sitting,D. carpal tunnel syndrome,E. editing
590,590,3,After attending school for twelve years what do you do?,attending school,A. inspiration,B. much work,C. boredom,D. graduate,E. degree
4594,4594,0,What do you conduct drinking out of?,drinking,A. glass,B. choking,C. smoke,D. swallowing,E. mouth
4203,4203,0,"The plane taxied onto the runway with lots of civilians inside, where was it bound?",runway,A. city,B. school,C. military base,D. bowling alley,E. airfield
2257,2257,3,what is the cartridge of a bullet called?,bullet,A. bandolier,B. gun shop,C. magazine,D. casing,E. gunpowder
1307,1307,4,James bought a new monitor and unpacked it.   He discarded the packaging materials and connected it.  What did he connect it to?,monitor,A. internet cafe,B. display images,C. box,D. view bluescreen,E. desktop
4078,4078,3,What are the potential outcomes of playing ball?,playing ball,A. competition,B. injury,C. making a touchdown,D. losing,E. having fun
666,666,3,How might compassionate thoughful be described as being?,people,A. disengenious,B. human,C. weird,D. kind,E. stupid
14,14,2,"Of all the rooms in a house it was his favorite, the aromas always drew him to the what?",house,A. yard,B. basement,C. kitchen,D. living room,E. garden
1478,1478,3,Where does the sun set?,sun,A. outer space,B. horizon,C. beach,D. west,E. beans
4419,4419,0,Why would you be using television?,using television,A. entertainment,B. getting tired,C. turning off,D. check email,E. fall asleep
4331,4331,0,What happens when you are drinking alcohol too much?,drinking alcohol,A. vomiting,B. defecation,C. intoxication,D. frequent urination,E. nausea
4439,4439,4,"James spent his days at his cottage trying to capture the beauty of the landscape, but he wasn't good at it. He was never good at it.  What isn't he good at?",cottage,A. mountains,B. dense areas,C. village,D. countryside,E. painting
2347,2347,3,"Stress can affect your mood, sometimes even leading to what?",stress,A. headache,B. high blood pressure,C. fatigue,D. depression,E. heart attacks
1127,1127,1,Man probably invented sports because of its instinctual need to be what?,sports,A. recreational,B. competitive,C. good looking,D. fun,E. violent
4535,4535,0,A single grain of sand can cause what to make a precious stone?,grain of sand,A. clam,B. itchy,C. eye,D. bathing suit,E. beach
491,491,0,"The shore was now a tourist attraction with nearby little shops, but at one time this what was home to a bustling fishing industry?",shore,A. seaside town,B. resort,C. ocean,D. california,E. beach
3933,3933,1,"The real estate alienated people, what did she need to learn to be?",real estate agent,A. deceive,B. charming,C. manipulate,D. lie,E. train
2723,2723,3,"Holding a iron and looking in the distance the idea seemed simple enough to him, he just had to get the ball in the what?",ball,A. basketball hoop,B. sporting event,C. sporting goods store,D. hole,E. pool table
2436,2436,2,What could be moved to stop a hinged door from moving?,hinged door,A. doorway,B. building,C. jamb,D. pantry,E. furnace
4247,4247,1,"The advertisement appeared outside of a central Wisconsin town, where was it located?",advertisement,A. web page,B. la ville,C. magazine,D. email,E. fargo
182,182,2,"John moved away from his family.  He was a bit upset that he had to do it, but he needed the job.  Still, he would have preferred it if the job were what?",away,A. present,B. stay here,C. closer,D. available,E. come here
93,93,0,Stanley had a dream that was very vivid and scary. He had trouble telling it from what?,dream,A. reality,B. imagination,C. dreamworker,D. nightmare,E. awake
1375,1375,2,How much money should we print if we want to fight inflation?,fight inflation,A. happiness,B. sense of accomplishment,C. not very much,D. dissatisfaction,E. saving money
4690,4690,0,Where would my son place his paper plate?,plate,A. table,B. his bedroom,C. dishwasher,D. cabinet,E. restaurant
1057,1057,3,He didn't have a clean plate so he ate the meal in a what?,plate,A. saucer,B. fork,C. cup,D. bowl,E. food
2831,2831,2,"John knew that the snake probably wasn't real because he lived in the Midwest, and anacondas live in what regions?",snake,A. nightmare,B. wyoming,C. tropics,D. ditch,E. pet shops
1019,1019,0,What room of the house is the scale kept in to weigh yourself?,scale,A. bathroom,B. doctor's office,C. assay office,D. post office,E. study
2277,2277,1,What could happen after you start family due to babies crying?,start family,A. regret,B. stressed,C. have sex,D. need more money,E. spend money
1021,1021,3,"I brought the mail in, where should I put it?",mail,A. neighbor's house,B. post office,C. fridge,D. table,E. bathroom
