,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
2071,1677,1677,1677,1677,Janice won a trophy at the karate tournament. Bailey also got a trophy.,What will Bailey want to do next?,idle,practice,collect the trophy,2
2072,3211,3211,3211,3211,Taylor decided to volunteer and went to the local animal shelter to see if they needed help.  The shelter offered Taylor a voluntary placement.,How would Taylor feel afterwards?,proud of themselves,angry at being able to help the animals,ashamed of themselves,0
2073,2232,2232,2232,2232,Cameron sat next to Bailey's friend at the meeting. Cameron talked to Bailey's friend before it started.,Why did Cameron do this?,talk to bailey,keep talking to bailey's friend,wanted to share something,2
2074,4899,4899,4899,4899,Skylar was always the first to class because she loved school so she arrived extra early and took a seat in the front row.,How would you describe Skylar?,studious and likes school,lazy and always forgets about class,she hated school and was always running late,0
2075,913,913,913,913,robin was a smart person so she transmitted the ideas that addison told her.,What will Addison want to do next?,stop making ideas,thank robin,give Addison credit,1
2076,163,163,163,163,ash saw a large man walking to her so she grabbed her purse.,Why did Ash do this?,be mean,keep her purse safe,see the man,1
2077,1126,1126,1126,1126,Quinn watched it for a long time and ultimately felt it was the best movie ever.,How would Quinn feel afterwards?,a movie lover,great,critiques movies,1
2078,8,8,8,8,Quinn wanted to help me clean my room up because it was so messy.,What will Quinn want to do next?,Eat messy snacks,help out a friend,Pick up the dirty clothes,2
2079,3278,3278,3278,3278,Kai was thoroughly enraged with his roommates when he discovered what was done in his house while he was away.,Why did Kai do this?,show them their acts were bad,good,go away,0
2080,3642,3642,3642,3642,Aubrey controlled women's rights through sheer will power and cunning political moves.,What does Aubrey need to do before this?,supported Women's rights,be indifferent to the subject,get involved,2
2081,788,788,788,788,Remy paid for Kendall's way to the holiday lodge in the country.,What will Kendall want to do next?,did this to be generous,pick Remy up,leave Remy behind,1
2082,3206,3206,3206,3206,"After finding out that he failed his final exam, Austin left in a huff of rage.",How would Others feel after?,happy for Austin,excited for Austin,sorry for Austin,2
2083,2805,2805,2805,2805,Taylor and Quinn began a friendship after they met each other in the park.,What will Taylor want to do next?,Save Quinn's number on the laptop,Send Quinn a towel,Pay Quinn a visit,0
2084,4176,4176,4176,4176,Cameron rubbed Tracy's cheek in order to calm her down.,What does Cameron need to do before this?,needed to get Tracy comfortable,needed to get Tracy numb,needed to get Tracy hot,0
2085,3010,3010,3010,3010,"After everyone had eaten all the food at the party, the guests all came to a unanimous agreement that Skylar was a great cook.",How would Skylar feel afterwards?,proud,frustrated,insulted,0
2086,3539,3539,3539,3539,Ash went home the scenic route in order to avoid the construction traffic.,Why did Ash do this?,get a bit to eat,wanted to not be stressed,wanted to waste gas,1
2087,681,681,681,681,Quinn forgot that it was a school day so she sent Robin to school.,What will happen to Robin?,arrive at school,fail school,drop out of school,0
2088,1551,1551,1551,1551,Kendall cooked Steak for Riley and their family at Riley's birthday party.,What does Kendall need to do before this?,want to do something nice for them,be a good friend on Riley's birthday,talk about the party,0
2089,4905,4905,4905,4905,Skylar played games frequently with a group of their friends in the park.,Why did Skylar do this?,be reclusive,spend time with others,win the game/,1
2090,4844,4844,4844,4844,Riley used Remy's words to explain in more detail how they were feeling.,What will Riley want to do next?,thank Riley for the words,have their feelings acknowledged,have their feelings hidden,1
2091,1197,1197,1197,1197,Bailey watched Taylor's favorite show.  Both had a good time together.,What does Bailey need to do before this?,go to the living room,hang out with Taylor,mute the television,1
2092,1853,1853,1853,1853,Quinn had too much to drink with his friends and spent the day in bed.,Why did Quinn do this?,party with everyone,stay home,become ill,2
2093,2788,2788,2788,2788,"Lee called off of work, because that day, Lee was expecting a baby any minute now.",How would you describe Lee?,about to have a child,about to get a dog,about to quit work,0
2094,2277,2277,2277,2277,Riley got a new car and decided to drive it to another state.,What does Riley need to do before this?,buy a car,drove to another state because of a job offer,drove to another state because she was moving,0
2095,3269,3269,3269,3269,Jesse filled Ash's glass with water because Ash had been feeling dehydrated all day.,What will happen to Ash after drinking the water?,help Ash more,re-hydrated from the water,be happy,1
2096,818,818,818,818,After a long drive from her house Jordan got there.,What does Jordan need to do before this?,get into her car,walk home,take a nap,0
2097,890,890,890,890,Riley accidentally cut herself with a chef's knife at work and was bleeding heavily.,What will Others want to do next?,laugh at Riley,ask for help bandaging it.up,rush to her aid,2
2098,2670,2670,2670,2670,Aubrey got Bailey's tree during Christmas because it was along her way shopping for her own tree.,What will Aubrey want to do next?,put up the tree,give the tree to Bailey,decorate the tree,2
2099,4212,4212,4212,4212,Jan took her wallet and counted the money inside it.,How would you describe Jan?,frugal,careless,disappointed with the lack of cash,0
2100,4055,4055,4055,4055,Sydney ran a marathon for the first time in her life and won it.,How would Sydney feel afterwards?,like a loser,like a winner,are powerful,1
2101,2628,2628,2628,2628,Sasha thought it would help if they picked up after the party.,How would you describe Sasha's attitude?,surly,grateful,careless,1
2102,2962,2962,2962,2962,Sasha called Tracy forth to inform Tracy that they had been found guilty of treason.,What does Sasha need to do before this?,determine a sentence,Feel betrayed,Feel shocked,0
2103,141,141,141,141,Kai broke Casey's arm in the wrestling match last Saturday evening after dinner.,What will happen to Casey?,have to pay Casey's medical bills,hate eachother,be great friends,0
2104,3119,3119,3119,3119,Sydney saved Lee's skin after Lee mouthed off to a gang of bikers.,How would Sydney feel afterwards?,unkind,paternal,a very supportive friend,2
2105,4048,4048,4048,4048,Remy changed their character and everyone liked them a lot better.,What will Remy want to do next?,make friends,have no friends,know the character before this,0
2106,3653,3653,3653,3653,Carson went to the garage and started his truck.,What will Carson want to do next?,look around so as not to hit anything,wanted his truck to heat up during winter,step on the gas hard,0
2107,2911,2911,2911,2911,carson wanted to be near the housewives so he joined their husbands at the store.,What will happen to Carson?,Others will be selfish,he will flirt with the housewives,he will leave the housewives alone,1
2108,3616,3616,3616,3616,Addison got to see Robin when she flew to see her at her new home.,How would you describe Addison?,uncaring,liked the way Robin decorated her new home,caring,2
2109,2965,2965,2965,2965,Aubrey saw that Cameron was sleeping and poke his head to wake him.,What does Aubrey need to do before this?,Approach Cameron,tickle him,prank him,0
2110,3621,3621,3621,3621,Quinn had a research paper due at midnight. Quinn took a five minute break.,What will Quinn want to do next?,wait till the elast minute,start the project at midnight,try to finish their paper,2
2111,847,847,847,847,Addison and Casey were playing a board game that evening. Addison let Casey win it.,How would Addison feel after?,like a good parent,like a horrible parent,like a mean person,0
2112,151,151,151,151,Kai worked diligently for years to develop the new vaccine.,Why did Kai do this?,wanted to spread disease,wanted to make the world a better place,ask for a more prominent role within the related research department,1
2113,739,739,739,739,Aubrey tried to get along with them so that everyone would be in a good mood.,Why did Aubrey do this?,angry,selfless,try not to cause problems,2
2114,1046,1046,1046,1046,Carson took Jordan's hand in their hand and told him that they loved him too.,What will Jordan want to do next?,happy,hug Carson tightly,loved,1
2115,2192,2192,2192,2192,Jesse lived comfortably in his fifth floor walk up on the lower East side.,How would you describe Jesse?,rich,boastful,frugal,2
2116,4241,4241,4241,4241,Remy needed to tell Austin the truth about what was happening at work.,Why did Remy do this?,tell Remy what he did wrong,help Austin,upset Austin,1
2117,3571,3571,3571,3571,Lee had the tiger by the tail as they were working in the tiger sanctuary.,Why did Lee do this?,control the tiger,love the tiger,let go,0
2118,3321,3321,3321,3321,Lee bought expensive concert tickets for Remy's birthday because he knew she loved the band.,How would you describe Lee?,a good friend,very rich,very broke,0
